geo,old_version_of_income_per_person_version_3,time
stp,806.0,1956
stp,799.0,1957
stp,875.4,1958
stp,783.9,1959
stp,867.5,1960
stp,932.7,1961
stp,994.7,1962
stp,1055.0,1963
stp,1112.0,1964
stp,1165.0,1965
stp,1233.0,1966
stp,1286.0,1967
stp,1337.0,1968
stp,1389.0,1969
stp,1440.0,1970
stp,1483.0,1971
stp,1423.0,1972
stp,1355.0,1973
stp,1356.0,1974
stp,1421.0,1975
stp,1497.0,1976
stp,1613.0,1977
stp,1667.0,1978
stp,1808.0,1979
stp,2009.0,1980
stp,1421.0,1981
stp,1755.0,1982
stp,1567.0,1983
stp,1405.0,1984
stp,1486.0,1985
stp,1470.0,1986
stp,1408.0,1987
stp,1400.0,1988
stp,1391.0,1989
stp,1390.0,1990
stp,1354.0,1991
stp,1326.0,1992
stp,1306.0,1993
stp,1299.0,1994
stp,1284.0,1995
stp,1267.0,1996
stp,1243.0,1997
stp,1232.0,1998
stp,1226.0,1999
stp,1226.0,2000
stp,1236.0,2001
stp,1256.0,2002
stp,1285.0,2003
stp,1324.0,2004
stp,1373.0,2005
stp,1445.0,2006
stp,1508.0,2007
sau,550.0,1820
sau,575.0,1870
sau,600.0,1913
sau,2231.0,1950
sau,2374.0,1951
sau,2470.0,1952
sau,2664.0,1953
sau,2912.0,1954
sau,2922.0,1955
sau,3075.0,1956
sau,3119.0,1957
sau,3204.0,1958
sau,3458.0,1959
sau,3719.0,1960
sau,4066.0,1961
sau,4445.0,1962
sau,4715.0,1963
sau,5005.0,1964
sau,5469.0,1965
sau,6102.0,1966
sau,6463.0,1967
sau,6848.0,1968
sau,7170.0,1969
sau,7624.0,1970
sau,8475.0,1971
sau,9497.0,1972
sau,11040.0,1973
sau,12330.0,1974
sau,11790.0,1975
sau,12110.0,1976
sau,13060.0,1977
sau,12920.0,1978
sau,12840.0,1979
sau,13220.0,1980
sau,13420.0,1981
sau,12880.0,1982
sau,10860.0,1983
sau,10250.0,1984
sau,9048.0,1985
sau,8091.0,1986
sau,8105.0,1987
sau,8027.0,1988
sau,8004.0,1989
sau,8993.0,1990
sau,9602.0,1991
sau,9498.0,1992
sau,8860.0,1993
sau,8416.0,1994
sau,8092.0,1995
sau,7942.0,1996
sau,7871.0,1997
sau,7782.0,1998
sau,7502.0,1999
sau,7612.0,2000
sau,7432.0,2001
sau,7236.0,2002
sau,7555.0,2003
sau,7785.0,2004
sau,8046.0,2005
sau,8194.0,2006
sau,8289.0,2007
sen,1259.0,1950
sen,1281.0,1951
sen,1303.0,1952
sen,1324.0,1953
sen,1346.0,1954
sen,1367.0,1955
sen,1388.0,1956
sen,1409.0,1957
sen,1429.0,1958
sen,1448.0,1959
sen,1445.0,1960
sen,1475.0,1961
sen,1487.0,1962
sen,1507.0,1963
sen,1499.0,1964
sen,1511.0,1965
sen,1508.0,1966
sen,1449.0,1967
sen,1499.0,1968
sen,1362.0,1969
sen,1435.0,1970
sen,1390.0,1971
sen,1436.0,1972
sen,1315.0,1973
sen,1329.0,1974
sen,1396.0,1975
sen,1487.0,1976
sen,1403.0,1977
sen,1307.0,1978
sen,1356.0,1979
sen,1271.0,1980
sen,1222.0,1981
sen,1364.0,1982
sen,1356.0,1983
sen,1254.0,1984
sen,1262.0,1985
sen,1283.0,1986
sen,1295.0,1987
sen,1321.0,1988
sen,1260.0,1989
sen,1279.0,1990
sen,1237.0,1991
sen,1229.0,1992
sen,1169.0,1993
sen,1171.0,1994
sen,1198.0,1995
sen,1224.0,1996
sen,1251.0,1997
sen,1288.0,1998
sen,1318.0,1999
sen,1358.0,2000
sen,1386.0,2001
sen,1365.0,2002
sen,1418.0,2003
sen,1463.0,2004
sen,1506.0,2005
sen,1502.0,2006
sen,1539.0,2007
srb,3078.0,2002
srb,3078.0,2003
srb,3346.0,2004
srb,3564.0,2005
srb,3770.0,2006
srb,4049.0,2007
scg,5160.0,1990
scg,4438.0,1991
scg,3127.0,1992
scg,2141.0,1993
scg,2169.0,1994
scg,2264.0,1995
scg,2368.0,1996
scg,2536.0,1997
scg,2605.0,1998
scg,2166.0,1999
scg,2314.0,2000
scg,2439.0,2001
scg,2538.0,2002
scg,2578.0,2003
syc,1912.0,1950
syc,2019.0,1951
syc,2050.0,1952
syc,2084.0,1953
syc,2174.0,1954
syc,2164.0,1955
syc,2143.0,1956
syc,2186.0,1957
syc,2200.0,1958
syc,2254.0,1959
syc,2367.0,1960
syc,2176.0,1961
syc,2306.0,1962
syc,2458.0,1963
syc,2488.0,1964
syc,2435.0,1965
syc,2434.0,1966
syc,2381.0,1967
syc,2522.0,1968
syc,2455.0,1969
syc,2570.0,1970
syc,2910.0,1971
syc,3013.0,1972
syc,3224.0,1973
syc,3203.0,1974
syc,3251.0,1975
syc,3507.0,1976
syc,3691.0,1977
syc,3885.0,1978
syc,4460.0,1979
syc,4274.0,1980
syc,3914.0,1981
syc,3794.0,1982
syc,3695.0,1983
syc,3799.0,1984
syc,4116.0,1985
syc,4163.0,1986
syc,4335.0,1987
syc,4483.0,1988
syc,4706.0,1989
syc,4984.0,1990
syc,5065.0,1991
syc,5360.0,1992
syc,5656.0,1993
syc,5477.0,1994
syc,5458.0,1995
syc,5960.0,1996
syc,6640.0,1997
syc,6983.0,1998
syc,6741.0,1999
syc,6354.0,2000
syc,6185.0,2001
syc,6230.0,2002
syc,5816.0,2003
syc,5671.0,2004
syc,5712.0,2005
syc,5893.0,2006
syc,6169.0,2007
sle,656.3,1950
sle,684.6,1951
sle,696.6,1952
sle,713.7,1953
sle,743.9,1954
sle,759.5,1955
sle,777.5,1956
sle,795.3,1957
sle,806.5,1958
sle,840.9,1959
sle,855.6,1960
sle,858.4,1961
sle,884.1,1962
sle,885.7,1963
sle,882.7,1964
sle,931.5,1965
sle,975.9,1966
sle,954.9,1967
sle,1032.0,1968
sle,1109.0,1969
sle,1129.0,1970
sle,1101.0,1971
sle,1072.0,1972
sle,1087.0,1973
sle,1113.0,1974
sle,1126.0,1975
sle,1072.0,1976
sle,1068.0,1977
sle,1051.0,1978
sle,1089.0,1979
sle,1119.0,1980
sle,1164.0,1981
sle,1160.0,1982
sle,1120.0,1983
sle,1110.0,1984
sle,1056.0,1985
sle,996.3,1986
sle,1025.0,1987
sle,1028.0,1988
sle,1026.0,1989
sle,1027.0,1990
sle,920.2,1991
sle,846.1,1992
sle,856.4,1993
sle,866.4,1994
sle,767.2,1995
sle,569.6,1996
sle,455.0,1997
sle,442.1,1998
sle,404.1,1999
sle,409.9,2000
sle,458.2,2001
sle,553.8,2002
sle,579.2,2003
sle,595.6,2004
sle,616.5,2005
sle,644.0,2006
sle,671.4,2007
sgp,83.33,1820
sgp,682.1,1870
sgp,1279.0,1913
sgp,2219.0,1950
sgp,2253.0,1951
sgp,2280.0,1952
sgp,2314.0,1953
sgp,2320.0,1954
sgp,2358.0,1955
sgp,2333.0,1956
sgp,2318.0,1957
sgp,2295.0,1958
sgp,2186.0,1959
sgp,2310.0,1960
sgp,2422.0,1961
sgp,2520.0,1962
sgp,2701.0,1963
sgp,2541.0,1964
sgp,2667.0,1965
sgp,2891.0,1966
sgp,3163.0,1967
sgp,3540.0,1968
sgp,3965.0,1969
sgp,4439.0,1970
sgp,4904.0,1971
sgp,5460.0,1972
sgp,5977.0,1973
sgp,6276.0,1974
sgp,6430.0,1975
sgp,6797.0,1976
sgp,7224.0,1977
sgp,7752.0,1978
sgp,8362.0,1979
sgp,9058.0,1980
sgp,9450.0,1981
sgp,9654.0,1982
sgp,10300.0,1983
sgp,10940.0,1984
sgp,10710.0,1985
sgp,10900.0,1986
sgp,11740.0,1987
sgp,12720.0,1988
sgp,13480.0,1989
sgp,14220.0,1990
sgp,14710.0,1991
sgp,15250.0,1992
sgp,16650.0,1993
sgp,18010.0,1994
sgp,18820.0,1995
sgp,19640.0,1996
sgp,20590.0,1997
sgp,19860.0,1998
sgp,20890.0,1999
sgp,22520.0,2000
sgp,21640.0,2001
sgp,21700.0,2002
sgp,21530.0,2003
sgp,23140.0,2004
sgp,24080.0,2005
sgp,25150.0,2006
sgp,26760.0,2007
svk,7163.0,1984
svk,7369.0,1985
svk,7616.0,1986
svk,7778.0,1987
svk,7891.0,1988
svk,7955.0,1989
svk,7763.0,1990
svk,6606.0,1991
svk,6158.0,1992
svk,6251.0,1993
svk,6612.0,1994
svk,6977.0,1995
svk,7390.0,1996
svk,7716.0,1997
svk,8031.0,1998
svk,8140.0,1999
svk,8299.0,2000
svk,8606.0,2001
svk,8995.0,2002
svk,9392.0,2003
svk,9896.0,2004
svk,10480.0,2005
svk,11340.0,2006
svk,12330.0,2007
svn,10860.0,1990
svn,9852.0,1991
svn,9312.0,1992
svn,9569.0,1993
svn,10070.0,1994
svn,10470.0,1995
svn,10830.0,1996
svn,11320.0,1997
svn,11730.0,1998
svn,12400.0,1999
svn,12880.0,2000
svn,13220.0,2001
svn,13650.0,2002
svn,13990.0,2003
svn,14600.0,2004
svn,15170.0,2005
svn,15910.0,2006
svn,16870.0,2007
slb,964.5,1970
slb,902.9,1971
slb,835.6,1972
slb,891.1,1973
slb,1038.0,1974
slb,934.1,1975
slb,1026.0,1976
slb,1135.0,1977
slb,1194.0,1978
slb,1441.0,1979
slb,1308.0,1980
slb,1434.0,1981
slb,1425.0,1982
slb,1568.0,1983
slb,1534.0,1984
slb,1497.0,1985
slb,1736.0,1986
slb,1723.0,1987
slb,1731.0,1988
slb,1817.0,1989
slb,1796.0,1990
slb,1809.0,1991
slb,1924.0,1992
slb,1910.0,1993
slb,1955.0,1994
slb,2034.0,1995
slb,2047.0,1996
slb,1962.0,1997
slb,1942.0,1998
slb,1879.0,1999
slb,1566.0,2000
slb,1387.0,2001
slb,1328.0,2002
slb,1376.0,2003
slb,1449.0,2004
slb,1485.0,2005
slb,1538.0,2006
slb,1587.0,2007
som,1057.0,1950
som,1098.0,1951
som,1112.0,1952
som,1132.0,1953
som,1175.0,1954
som,1191.0,1955
som,1211.0,1956
som,1232.0,1957
som,1241.0,1958
som,1287.0,1959
som,1277.0,1960
som,1311.0,1961
som,1341.0,1962
som,1364.0,1963
som,1191.0,1964
som,1088.0,1965
som,1216.0,1966
som,1258.0,1967
som,1252.0,1968
som,1071.0,1969
som,1138.0,1970
som,1141.0,1971
som,1228.0,1972
som,1176.0,1973
som,914.2,1974
som,1202.0,1975
som,1167.0,1976
som,1421.0,1977
som,1390.0,1978
som,1181.0,1979
som,1037.0,1980
som,1113.0,1981
som,1152.0,1982
som,1016.0,1983
som,1016.0,1984
som,1057.0,1985
som,1053.0,1986
som,1070.0,1987
som,1067.0,1988
som,1089.0,1989
som,1083.0,1990
som,1009.0,1991
som,907.6,1992
som,913.5,1993
som,922.8,1994
som,932.6,1995
som,936.1,1996
som,911.1,1997
som,883.2,1998
som,873.3,1999
som,863.1,2000
som,850.7,2001
som,863.6,2002
som,877.0,2003
som,894.9,2004
som,913.4,2005
som,909.6,2006
som,906.8,2007
zaf,414.8,1820
zaf,857.9,1870
zaf,1602.0,1913
zaf,2535.0,1950
zaf,2591.0,1951
zaf,2619.0,1952
zaf,2675.0,1953
zaf,2763.0,1954
zaf,2830.0,1955
zaf,2914.0,1956
zaf,2951.0,1957
zaf,2939.0,1958
zaf,2995.0,1959
zaf,3041.0,1960
zaf,3092.0,1961
zaf,3179.0,1962
zaf,3321.0,1963
zaf,3450.0,1964
zaf,3559.0,1965
zaf,3615.0,1966
zaf,3760.0,1967
zaf,3819.0,1968
zaf,3946.0,1969
zaf,4045.0,1970
zaf,4135.0,1971
zaf,4109.0,1972
zaf,4175.0,1973
zaf,4299.0,1974
zaf,4271.0,1975
zaf,4267.0,1976
zaf,4155.0,1977
zaf,4174.0,1978
zaf,4232.0,1979
zaf,4390.0,1980
zaf,4480.0,1981
zaf,4323.0,1982
zaf,4112.0,1983
zaf,4186.0,1984
zaf,4006.0,1985
zaf,3912.0,1986
zaf,3899.0,1987
zaf,3968.0,1988
zaf,3962.0,1989
zaf,3842.0,1990
zaf,3727.0,1991
zaf,3577.0,1992
zaf,3560.0,1993
zaf,3623.0,1994
zaf,3685.0,1995
zaf,3795.0,1996
zaf,3847.0,1997
zaf,3832.0,1998
zaf,3876.0,1999
zaf,3978.0,2000
zaf,4064.0,2001
zaf,4198.0,2002
zaf,4311.0,2003
zaf,4466.0,2004
zaf,4639.0,2005
zaf,4819.0,2006
zaf,5036.0,2007
esp,853.0,1700
esp,1008.0,1820
esp,1079.0,1850
esp,1089.0,1851
esp,1133.0,1852
esp,1136.0,1853
esp,1150.0,1854
esp,1202.0,1855
esp,1163.0,1856
esp,1132.0,1857
esp,1153.0,1858
esp,1200.0,1859
esp,1236.0,1860
esp,1248.0,1861
esp,1252.0,1862
esp,1277.0,1863
esp,1274.0,1864
esp,1230.0,1865
esp,1290.0,1866
esp,1283.0,1867
esp,1149.0,1868
esp,1181.0,1869
esp,1207.0,1870
esp,1298.0,1871
esp,1473.0,1872
esp,1598.0,1873
esp,1459.0,1874
esp,1496.0,1875
esp,1519.0,1876
esp,1668.0,1877
esp,1618.0,1878
esp,1520.0,1879
esp,1646.0,1880
esp,1679.0,1881
esp,1692.0,1882
esp,1720.0,1883
esp,1716.0,1884
esp,1661.0,1885
esp,1617.0,1886
esp,1585.0,1887
esp,1641.0,1888
esp,1630.0,1889
esp,1624.0,1890
esp,1654.0,1891
esp,1770.0,1892
esp,1700.0,1893
esp,1712.0,1894
esp,1689.0,1895
esp,1548.0,1896
esp,1619.0,1897
esp,1736.0,1898
esp,1756.0,1899
esp,1786.0,1900
esp,1901.0,1901
esp,1833.0,1902
esp,1829.0,1903
esp,1810.0,1904
esp,1777.0,1905
esp,1851.0,1906
esp,1896.0,1907
esp,1957.0,1908
esp,1977.0,1909
esp,1895.0,1910
esp,2017.0,1911
esp,1989.0,1912
esp,2056.0,1913
esp,2014.0,1914
esp,2033.0,1915
esp,2113.0,1916
esp,2073.0,1917
esp,2045.0,1918
esp,2044.0,1919
esp,2177.0,1920
esp,2212.0,1921
esp,2284.0,1922
esp,2290.0,1923
esp,2331.0,1924
esp,2451.0,1925
esp,2417.0,1926
esp,2600.0,1927
esp,2584.0,1928
esp,2739.0,1929
esp,2620.0,1930
esp,2529.0,1931
esp,2559.0,1932
esp,2486.0,1933
esp,2556.0,1934
esp,2583.0,1935
esp,1989.0,1936
esp,1808.0,1937
esp,1790.0,1938
esp,1915.0,1939
esp,2080.0,1940
esp,2030.0,1941
esp,2126.0,1942
esp,2188.0,1943
esp,2271.0,1944
esp,2102.0,1945
esp,2179.0,1946
esp,2198.0,1947
esp,2186.0,1948
esp,2155.0,1949
esp,2189.0,1950
esp,2386.0,1951
esp,2558.0,1952
esp,2528.0,1953
esp,2696.0,1954
esp,2778.0,1955
esp,2978.0,1956
esp,3046.0,1957
esp,3150.0,1958
esp,3050.0,1959
esp,3072.0,1960
esp,3436.0,1961
esp,3800.0,1962
esp,4151.0,1963
esp,4515.0,1964
esp,4762.0,1965
esp,5060.0,1966
esp,5334.0,1967
esp,5588.0,1968
esp,6032.0,1969
esp,6319.0,1970
esp,6618.0,1971
esp,7099.0,1972
esp,7661.0,1973
esp,8149.0,1974
esp,8346.0,1975
esp,8599.0,1976
esp,8833.0,1977
esp,9023.0,1978
esp,9068.0,1979
esp,9203.0,1980
esp,9186.0,1981
esp,9293.0,1982
esp,9478.0,1983
esp,9571.0,1984
esp,9722.0,1985
esp,9998.0,1986
esp,10520.0,1987
esp,11050.0,1988
esp,11580.0,1989
esp,12050.0,1990
esp,12330.0,1991
esp,12410.0,1992
esp,12260.0,1993
esp,12530.0,1994
esp,12860.0,1995
esp,13150.0,1996
esp,13640.0,1997
esp,14240.0,1998
esp,14900.0,1999
esp,15620.0,2000
esp,16150.0,2001
esp,16550.0,2002
esp,17020.0,2003
esp,17290.0,2004
esp,17610.0,2005
esp,17990.0,2006
esp,18510.0,2007
lka,549.9,1820
lka,563.8,1850
lka,851.4,1870
lka,827.0,1871
lka,784.7,1872
lka,788.3,1873
lka,774.7,1874
lka,780.6,1875
lka,788.7,1876
lka,793.0,1877
lka,717.6,1878
lka,769.5,1879
lka,830.5,1880
lka,886.7,1881
lka,935.2,1882
lka,941.4,1883
lka,904.6,1884
lka,842.3,1885
lka,810.3,1886
lka,945.0,1887
lka,921.2,1888
lka,901.5,1889
lka,1045.0,1890
lka,1037.0,1891
lka,1052.0,1892
lka,1052.0,1893
lka,1043.0,1894
lka,1085.0,1895
lka,1088.0,1896
lka,1125.0,1897
lka,1168.0,1898
lka,1234.0,1899
lka,1290.0,1900
lka,1192.0,1901
lka,1175.0,1902
lka,1225.0,1903
lka,1215.0,1904
lka,1179.0,1905
lka,1190.0,1906
lka,1233.0,1907
lka,1221.0,1908
lka,1153.0,1909
lka,1208.0,1910
lka,1160.0,1911
lka,1157.0,1912
lka,1234.0,1913
lka,1210.0,1914
lka,1136.0,1915
lka,1173.0,1916
lka,1218.0,1917
lka,1107.0,1918
lka,1166.0,1919
lka,1092.0,1920
lka,1059.0,1921
lka,1086.0,1922
lka,1066.0,1923
lka,1128.0,1924
lka,1187.0,1925
lka,1266.0,1926
lka,1261.0,1927
lka,1257.0,1928
lka,1336.0,1929
lka,1265.0,1930
lka,1203.0,1931
lka,1141.0,1932
lka,1150.0,1933
lka,1260.0,1934
lka,1184.0,1935
lka,1175.0,1936
lka,1247.0,1937
lka,1225.0,1938
lka,1186.0,1939
lka,1251.0,1940
lka,1277.0,1941
lka,1323.0,1942
lka,1284.0,1943
lka,1154.0,1944
lka,1116.0,1945
lka,1050.0,1946
lka,1073.0,1947
lka,1159.0,1948
lka,1199.0,1949
lka,1253.0,1950
lka,1293.0,1951
lka,1314.0,1952
lka,1300.0,1953
lka,1298.0,1954
lka,1339.0,1955
lka,1315.0,1956
lka,1300.0,1957
lka,1305.0,1958
lka,1289.0,1959
lka,1300.0,1960
lka,1291.0,1961
lka,1303.0,1962
lka,1297.0,1963
lka,1326.0,1964
lka,1336.0,1965
lka,1291.0,1966
lka,1377.0,1967
lka,1446.0,1968
lka,1471.0,1969
lka,1509.0,1970
lka,1468.0,1971
lka,1471.0,1972
lka,1504.0,1973
lka,1529.0,1974
lka,1541.0,1975
lka,1560.0,1976
lka,1635.0,1977
lka,1706.0,1978
lka,1783.0,1979
lka,1849.0,1980
lka,1934.0,1981
lka,1998.0,1982
lka,2072.0,1983
lka,2147.0,1984
lka,2208.0,1985
lka,2286.0,1986
lka,2275.0,1987
lka,2302.0,1988
lka,2330.0,1989
lka,2448.0,1990
lka,2531.0,1991
lka,2611.0,1992
lka,2754.0,1993
lka,2868.0,1994
lka,2988.0,1995
lka,3067.0,1996
lka,3230.0,1997
lka,3349.0,1998
lka,3460.0,1999
lka,3634.0,2000
lka,3546.0,2001
lka,3655.0,2002
lka,3839.0,2003
lka,4004.0,2004
lka,4201.0,2005
lka,4461.0,2006
lka,4743.0,2007
kna,1386.0,1950
kna,2576.0,1970
kna,2526.0,1971
kna,2830.0,1972
kna,2960.0,1973
kna,2909.0,1974
kna,3023.0,1975
kna,2962.0,1976
kna,2881.0,1977
kna,3089.0,1978
kna,3382.0,1979
kna,3601.0,1980
kna,3613.0,1981
kna,3529.0,1982
kna,3526.0,1983
kna,3983.0,1984
kna,4329.0,1985
kna,4851.0,1986
kna,5292.0,1987
kna,5791.0,1988
kna,6254.0,1989
kna,6418.0,1990
kna,6478.0,1991
kna,6726.0,1992
kna,7210.0,1993
kna,7614.0,1994
kna,7929.0,1995
kna,8474.0,1996
kna,9077.0,1997
kna,9320.0,1998
kna,9312.0,1999
kna,9134.0,2000
kna,8948.0,2001
kna,8916.0,2002
kna,8985.0,2003
kna,9786.0,2004
kna,10030.0,2005
kna,10530.0,2006
kna,10740.0,2007
lca,772.2,1950
lca,1959.0,1970
lca,2186.0,1971
lca,2267.0,1972
lca,2244.0,1973
lca,2262.0,1974
lca,2259.0,1975
lca,2092.0,1976
lca,2416.0,1977
lca,2268.0,1978
lca,2540.0,1979
lca,2423.0,1980
lca,2468.0,1981
lca,2164.0,1982
lca,2224.0,1983
lca,2706.0,1984
lca,2510.0,1985
lca,2841.0,1986
lca,2855.0,1987
lca,3156.0,1988
lca,3395.0,1989
lca,4135.0,1990
lca,4186.0,1991
lca,4443.0,1992
lca,4467.0,1993
lca,4442.0,1994
lca,4502.0,1995
lca,4514.0,1996
lca,4462.0,1997
lca,4600.0,1998
lca,4679.0,1999
lca,4839.0,2000
lca,4515.0,2001
lca,4591.0,2002
lca,4683.0,2003
lca,4942.0,2004
lca,5229.0,2005
lca,5424.0,2006
lca,5535.0,2007
vct,1197.0,1950
vct,1920.0,1970
vct,1979.0,1971
vct,2454.0,1972
vct,2153.0,1973
vct,1939.0,1974
vct,1767.0,1975
vct,1930.0,1976
vct,1964.0,1977
vct,2176.0,1978
vct,2228.0,1979
vct,2253.0,1980
vct,2372.0,1981
vct,2468.0,1982
vct,2558.0,1983
vct,2689.0,1984
vct,2830.0,1985
vct,2991.0,1986
vct,3096.0,1987
vct,3513.0,1988
vct,3566.0,1989
vct,3714.0,1990
vct,3708.0,1991
vct,3959.0,1992
vct,3941.0,1993
vct,3800.0,1994
vct,3816.0,1995
vct,3846.0,1996
vct,3947.0,1997
vct,4133.0,1998
vct,4234.0,1999
vct,4297.0,2000
vct,4270.0,2001
vct,4307.0,2002
vct,4348.0,2003
vct,4591.0,2004
vct,4636.0,2005
vct,4930.0,2006
vct,5236.0,2007
sdn,820.8,1950
sdn,837.0,1951
sdn,854.8,1952
sdn,871.0,1953
sdn,888.6,1954
sdn,906.8,1955
sdn,975.7,1956
sdn,936.4,1957
sdn,948.7,1958
sdn,1033.0,1959
sdn,1024.0,1960
sdn,996.0,1961
sdn,1037.0,1962
sdn,979.9,1963
sdn,944.2,1964
sdn,984.3,1965
sdn,946.7,1966
sdn,892.9,1967
sdn,922.6,1968
sdn,953.6,1969
sdn,888.2,1970
sdn,923.1,1971
sdn,877.9,1972
sdn,779.7,1973
sdn,832.7,1974
sdn,910.0,1975
sdn,1044.0,1976
sdn,1165.0,1977
sdn,1108.0,1978
sdn,956.4,1979
sdn,931.5,1980
sdn,920.1,1981
sdn,1003.0,1982
sdn,958.3,1983
sdn,878.3,1984
sdn,791.2,1985
sdn,798.1,1986
sdn,797.6,1987
sdn,790.5,1988
sdn,832.8,1989
sdn,743.3,1990
sdn,771.6,1991
sdn,789.3,1992
sdn,790.8,1993
sdn,784.7,1994
sdn,787.2,1995
sdn,806.3,1996
sdn,863.4,1997
sdn,889.0,1998
sdn,930.0,1999
sdn,991.3,2000
sdn,1023.0,2001
sdn,1054.0,2002
sdn,1088.0,2003
sdn,1121.0,2004
sdn,1192.0,2005
sdn,1304.0,2006
sdn,1410.0,2007
sur,4812.0,1970
sur,4913.0,1971
sur,4795.0,1972
sur,4707.0,1973
sur,4756.0,1974
sur,5174.0,1975
sur,5329.0,1976
sur,5811.0,1977
sur,6306.0,1978
sur,5844.0,1979
sur,5399.0,1980
sur,5760.0,1981
sur,5342.0,1982
sur,5036.0,1983
sur,4801.0,1984
sur,4685.0,1985
sur,4516.0,1986
sur,3778.0,1987
sur,4187.0,1988
sur,4614.0,1989
sur,4583.0,1990
sur,4679.0,1991
sur,4643.0,1992
sur,4282.0,1993
sur,4394.0,1994
sur,4411.0,1995
sur,4430.0,1996
sur,4641.0,1997
sur,4667.0,1998
sur,4582.0,1999
sur,4539.0,2000
sur,4708.0,2001
sur,4816.0,2002
sur,5040.0,2003
sur,5408.0,2004
sur,5672.0,2005
sur,5962.0,2006
sur,6253.0,2007
swz,721.1,1950
swz,745.2,1951
swz,751.2,1952
swz,762.3,1953
swz,786.8,1954
swz,792.8,1955
swz,803.5,1956
swz,814.2,1957
swz,816.6,1958
swz,842.7,1959
swz,934.6,1960
swz,1028.0,1961
swz,1214.0,1962
swz,1252.0,1963
swz,1399.0,1964
swz,1577.0,1965
swz,1602.0,1966
swz,1709.0,1967
swz,1588.0,1968
swz,1612.0,1969
swz,2036.0,1970
swz,2015.0,1971
swz,2201.0,1972
swz,2258.0,1973
swz,2443.0,1974
swz,2462.0,1975
swz,2472.0,1976
swz,2473.0,1977
swz,2462.0,1978
swz,2421.0,1979
swz,2397.0,1980
swz,2481.0,1981
swz,2548.0,1982
swz,2474.0,1983
swz,2437.0,1984
swz,2497.0,1985
swz,2494.0,1986
swz,2607.0,1987
swz,2429.0,1988
swz,2478.0,1989
swz,2435.0,1990
swz,2385.0,1991
swz,2324.0,1992
swz,2329.0,1993
swz,2395.0,1994
swz,2467.0,1995
swz,2499.0,1996
swz,2536.0,1997
swz,2564.0,1998
swz,2610.0,1999
swz,2630.0,2000
swz,2647.0,2001
swz,2700.0,2002
swz,2752.0,2003
swz,2774.0,2004
swz,2811.0,2005
swz,2852.0,2006
swz,2899.0,2007
swe,977.0,1700
swe,1198.0,1820
swe,1247.0,1821
swe,1217.0,1822
swe,1243.0,1823
swe,1270.0,1824
swe,1262.0,1825
swe,1135.0,1826
swe,1169.0,1827
swe,1266.0,1828
swe,1210.0,1829
swe,1175.0,1830
swe,1122.0,1831
swe,1185.0,1832
swe,1229.0,1833
swe,1220.0,1834
swe,1231.0,1835
swe,1235.0,1836
swe,1183.0,1837
swe,1110.0,1838
swe,1216.0,1839
swe,1231.0,1840
swe,1179.0,1841
swe,1167.0,1842
swe,1205.0,1843
swe,1297.0,1844
swe,1212.0,1845
swe,1176.0,1846
swe,1242.0,1847
swe,1306.0,1848
swe,1335.0,1849
swe,1289.0,1850
swe,1232.0,1851
swe,1229.0,1852
swe,1216.0,1853
swe,1322.0,1854
swe,1377.0,1855
swe,1322.0,1856
swe,1354.0,1857
swe,1445.0,1858
swe,1493.0,1859
swe,1488.0,1860
swe,1382.0,1861
swe,1439.0,1862
swe,1471.0,1863
swe,1544.0,1864
swe,1472.0,1865
swe,1468.0,1866
swe,1431.0,1867
swe,1476.0,1868
swe,1557.0,1869
swe,1662.0,1870
swe,1684.0,1871
swe,1746.0,1872
swe,1885.0,1873
swe,1938.0,1874
swe,1835.0,1875
swe,1935.0,1876
swe,1851.0,1877
swe,1818.0,1878
swe,1769.0,1879
swe,1846.0,1880
swe,1851.0,1881
swe,1924.0,1882
swe,1937.0,1883
swe,1976.0,1884
swe,1951.0,1885
swe,1929.0,1886
swe,1926.0,1887
swe,1971.0,1888
swe,2065.0,1889
swe,2086.0,1890
swe,2105.0,1891
swe,2144.0,1892
swe,2143.0,1893
swe,2171.0,1894
swe,2257.0,1895
swe,2367.0,1896
swe,2429.0,1897
swe,2457.0,1898
swe,2491.0,1899
swe,2561.0,1900
swe,2515.0,1901
swe,2496.0,1902
swe,2669.0,1903
swe,2680.0,1904
swe,2691.0,1905
swe,2845.0,1906
swe,2885.0,1907
swe,2853.0,1908
swe,2808.0,1909
swe,2980.0,1910
swe,3002.0,1911
swe,3064.0,1912
swe,3096.0,1913
swe,3048.0,1914
swe,3028.0,1915
swe,2968.0,1916
swe,2584.0,1917
swe,2532.0,1918
swe,2669.0,1919
swe,2802.0,1920
swe,2674.0,1921
swe,2906.0,1922
swe,3047.0,1923
swe,3130.0,1924
swe,3233.0,1925
swe,3404.0,1926
swe,3500.0,1927
swe,3656.0,1928
swe,3869.0,1929
swe,3937.0,1930
swe,3782.0,1931
swe,3666.0,1932
swe,3721.0,1933
swe,3991.0,1934
swe,4232.0,1935
swe,4465.0,1936
swe,4664.0,1937
swe,4725.0,1938
swe,5029.0,1939
swe,4857.0,1940
swe,4914.0,1941
swe,5179.0,1942
swe,5360.0,1943
swe,5484.0,1944
swe,5568.0,1945
swe,6102.0,1946
swe,6175.0,1947
swe,6292.0,1948
swe,6455.0,1949
swe,6739.0,1950
swe,6949.0,1951
swe,6996.0,1952
swe,7145.0,1953
