geo,sex_ratio_0_14_years,time
gab,102.3,2050
gmb,97.72,1950
gmb,97.14,1955
gmb,97.05,1960
gmb,97.48,1965
gmb,98.03,1970
gmb,98.6,1975
gmb,99.22,1980
gmb,99.8,1985
gmb,100.3,1990
gmb,100.7,1995
gmb,100.9,2000
gmb,101.1,2005
gmb,101.3,2010
gmb,101.4,2015
gmb,101.5,2020
gmb,101.5,2025
gmb,101.6,2030
gmb,101.7,2035
gmb,101.8,2040
gmb,101.9,2045
gmb,102.0,2050
geo,92.07,1950
geo,96.41,1955
geo,102.2,1960
geo,104.1,1965
geo,103.8,1970
geo,103.3,1975
geo,102.5,1980
geo,103.4,1985
geo,104.4,1990
geo,104.3,1995
geo,104.6,2000
geo,107.4,2005
geo,112.6,2010
geo,112.3,2015
geo,110.4,2020
geo,110.0,2025
geo,109.7,2030
geo,109.4,2035
geo,109.1,2040
geo,108.7,2045
geo,108.4,2050
deu,104.3,1950
deu,104.6,1955
deu,105.1,1960
deu,105.4,1965
deu,105.2,1970
deu,105.1,1975
deu,105.1,1980
deu,104.7,1985
deu,105.5,1990
deu,105.4,1995
deu,105.4,2000
deu,105.3,2005
deu,105.3,2010
deu,105.4,2015
deu,105.4,2020
deu,105.4,2025
deu,105.4,2030
deu,105.4,2035
deu,105.4,2040
deu,105.4,2045
deu,105.4,2050
gha,104.4,1950
gha,103.8,1955
gha,103.4,1960
gha,103.0,1965
gha,103.1,1970
gha,103.2,1975
gha,103.4,1980
gha,103.6,1985
gha,103.9,1990
gha,104.2,1995
gha,104.6,2000
gha,104.8,2005
gha,104.7,2010
gha,104.5,2015
gha,104.3,2020
gha,104.2,2025
gha,104.1,2030
gha,104.0,2035
gha,104.0,2040
gha,103.9,2045
gha,103.9,2050
grc,104.9,1950
grc,105.8,1955
grc,105.8,1960
grc,106.2,1965
grc,105.0,1970
grc,106.4,1975
grc,106.9,1980
grc,106.9,1985
grc,105.7,1990
grc,107.0,1995
grc,106.8,2000
grc,106.2,2005
grc,106.4,2010
grc,106.5,2015
grc,106.5,2020
grc,106.5,2025
grc,106.5,2030
grc,106.6,2035
grc,106.6,2040
grc,106.6,2045
grc,106.6,2050
grd,99.17,1950
grd,99.86,1955
grd,101.3,1960
grd,100.6,1965
grd,100.7,1970
grd,101.5,1975
grd,102.6,1980
grd,103.4,1985
grd,103.3,1990
grd,103.4,1995
grd,102.3,2000
grd,103.3,2005
grd,104.4,2010
grd,105.0,2015
grd,105.2,2020
grd,105.2,2025
grd,105.3,2030
grd,105.3,2035
grd,105.3,2040
grd,105.3,2045
grd,105.3,2050
glp,102.4,1950
glp,102.1,1955
glp,104.3,1960
glp,105.6,1965
glp,103.7,1970
glp,100.7,1975
glp,102.2,1980
glp,102.3,1985
glp,102.2,1990
glp,102.5,1995
glp,103.5,2000
glp,103.1,2005
glp,104.0,2010
glp,104.4,2015
glp,103.7,2020
glp,103.8,2025
glp,103.8,2030
glp,103.8,2035
glp,103.8,2040
glp,103.8,2045
glp,103.8,2050
gum,105.2,1950
gum,107.8,1955
gum,103.8,1960
gum,104.8,1965
gum,106.1,1970
gum,104.8,1975
gum,104.4,1980
gum,104.4,1985
gum,104.1,1990
gum,104.2,1995
gum,105.8,2000
gum,107.4,2005
gum,106.8,2010
gum,105.9,2015
gum,105.7,2020
gum,105.7,2025
gum,105.8,2030
gum,105.8,2035
gum,105.8,2040
gum,105.8,2045
gum,105.8,2050
gtm,103.0,1950
gtm,103.2,1955
gtm,103.2,1960
gtm,103.2,1965
gtm,103.2,1970
gtm,103.3,1975
gtm,103.6,1980
gtm,103.8,1985
gtm,103.9,1990
gtm,102.9,1995
gtm,102.3,2000
gtm,102.3,2005
gtm,102.8,2010
gtm,103.4,2015
gtm,103.6,2020
gtm,103.7,2025
gtm,103.9,2030
gtm,104.0,2035
gtm,104.1,2040
gtm,104.2,2045
gtm,104.3,2050
gin,96.81,1950
gin,99.65,1955
gin,101.7,1960
gin,103.2,1965
gin,103.8,1970
gin,104.2,1975
gin,104.4,1980
gin,104.4,1985
gin,104.4,1990
gin,104.2,1995
gin,104.0,2000
gin,103.9,2005
gin,103.9,2010
gin,104.0,2015
gin,104.1,2020
gin,104.3,2025
gin,104.4,2030
gin,104.5,2035
gin,104.6,2040
gin,104.7,2045
gin,104.7,2050
gnb,100.5,1950
gnb,99.79,1955
gnb,99.41,1960
gnb,99.07,1965
gnb,99.32,1970
gnb,99.63,1975
gnb,99.77,1980
gnb,99.97,1985
gnb,100.1,1990
gnb,100.3,1995
gnb,100.4,2000
gnb,100.5,2005
gnb,100.5,2010
gnb,100.5,2015
gnb,100.6,2020
gnb,100.7,2025
gnb,100.8,2030
gnb,100.9,2035
gnb,101.0,2040
gnb,101.0,2045
gnb,101.1,2050
guy,92.36,1950
guy,94.6,1955
guy,96.16,1960
guy,102.1,1965
guy,100.9,1970
guy,100.8,1975
guy,101.0,1980
guy,101.1,1985
guy,101.7,1990
guy,102.4,1995
guy,102.5,2000
guy,102.9,2005
guy,104.1,2010
guy,103.6,2015
guy,103.4,2020
guy,103.7,2025
guy,103.9,2030
guy,104.0,2035
guy,104.2,2040
guy,104.3,2045
guy,104.5,2050
hti,101.0,1950
hti,100.8,1955
hti,100.8,1960
hti,101.0,1965
hti,101.3,1970
hti,101.4,1975
hti,101.9,1980
hti,102.2,1985
hti,102.7,1990
hti,103.2,1995
hti,103.4,2000
hti,103.3,2005
hti,103.4,2010
hti,103.4,2015
hti,103.3,2020
hti,103.2,2025
hti,103.3,2030
hti,103.4,2035
hti,103.7,2040
hti,104.0,2045
hti,104.3,2050
hnd,104.5,1950
hnd,103.7,1955
hnd,103.1,1960
hnd,102.6,1965
hnd,102.4,1970
hnd,102.3,1975
hnd,102.5,1980
hnd,102.6,1985
hnd,102.9,1990
hnd,103.0,1995
hnd,103.1,2000
hnd,103.3,2005
hnd,104.0,2010
hnd,104.2,2015
hnd,104.3,2020
hnd,104.3,2025
hnd,104.4,2030
hnd,104.4,2035
hnd,104.5,2040
hnd,104.5,2045
hnd,104.6,2050
hun,103.3,1950
hun,104.3,1955
hun,104.4,1960
hun,104.9,1965
hun,105.9,1970
hun,105.9,1975
hun,106.1,1980
hun,105.2,1985
hun,104.8,1990
hun,104.7,1995
hun,104.9,2000
hun,105.2,2005
hun,105.6,2010
hun,105.8,2015
hun,105.8,2020
hun,105.9,2025
hun,105.9,2030
hun,105.9,2035
hun,106.0,2040
hun,106.0,2045
hun,106.0,2050
isl,100.0,1950
isl,103.8,1955
isl,103.3,1960
isl,106.2,1965
isl,105.0,1970
isl,104.8,1975
isl,105.0,1980
isl,105.0,1985
isl,104.4,1990
isl,105.4,1995
isl,104.7,2000
isl,104.5,2005
isl,104.6,2010
isl,105.3,2015
isl,105.8,2020
isl,105.9,2025
isl,106.0,2030
isl,106.0,2035
isl,106.1,2040
isl,106.1,2045
isl,106.1,2050
ind,105.1,1950
ind,106.6,1955
ind,107.5,1960
ind,108.1,1965
ind,108.0,1970
ind,107.9,1975
ind,107.7,1980
ind,107.8,1985
ind,108.0,1990
ind,108.5,1995
ind,108.9,2000
ind,109.0,2005
ind,108.9,2010
ind,108.8,2015
ind,108.7,2020
ind,108.5,2025
ind,108.4,2030
ind,108.3,2035
ind,108.2,2040
ind,108.2,2045
ind,108.1,2050
idn,94.97,1950
idn,98.16,1955
idn,101.3,1960
idn,103.3,1965
idn,103.3,1970
idn,103.3,1975
idn,103.3,1980
idn,103.2,1985
idn,103.2,1990
idn,103.2,1995
idn,103.5,2000
idn,103.7,2005
idn,103.8,2010
idn,103.9,2015
idn,104.0,2020
idn,104.2,2025
idn,104.4,2030
idn,104.6,2035
idn,104.8,2040
idn,104.9,2045
idn,104.9,2050
irn,101.8,1950
irn,103.3,1955
irn,104.5,1960
irn,105.5,1965
irn,105.9,1970
irn,106.2,1975
irn,106.2,1980
irn,105.6,1985
irn,105.2,1990
irn,104.0,1995
irn,104.6,2000
irn,105.3,2005
irn,105.1,2010
irn,105.1,2015
irn,105.1,2020
irn,105.0,2025
irn,105.1,2030
irn,105.2,2035
irn,105.3,2040
irn,105.3,2045
irn,105.2,2050
irq,104.1,1950
irq,105.0,1955
irq,105.2,1960
irq,104.6,1965
irq,105.0,1970
irq,105.2,1975
irq,105.4,1980
irq,105.5,1985
irq,105.5,1990
irq,105.5,1995
irq,105.6,2000
irq,105.7,2005
irq,105.8,2010
irq,105.9,2015
irq,105.9,2020
irq,105.9,2025
irq,105.9,2030
irq,105.9,2035
irq,106.0,2040
irq,106.2,2045
irq,106.4,2050
irl,104.3,1950
irl,103.7,1955
irl,104.9,1960
irl,104.3,1965
irl,104.4,1970
irl,104.5,1975
irl,105.1,1980
irl,105.4,1985
irl,105.4,1990
irl,105.7,1995
irl,105.7,2000
irl,105.9,2005
irl,105.9,2010
irl,106.3,2015
irl,106.8,2020
irl,107.0,2025
irl,107.0,2030
irl,107.0,2035
irl,107.0,2040
irl,107.0,2045
irl,107.0,2050
isr,106.5,1950
isr,106.6,1955
isr,106.5,1960
isr,106.0,1965
isr,106.0,1970
isr,105.7,1975
isr,105.4,1980
isr,105.6,1985
isr,105.3,1990
isr,105.4,1995
isr,105.4,2000
isr,105.7,2005
isr,105.9,2010
isr,105.9,2015
isr,105.9,2020
isr,105.9,2025
isr,105.9,2030
isr,105.9,2035
isr,106.0,2040
isr,106.0,2045
isr,106.0,2050
ita,104.0,1950
ita,104.1,1955
ita,104.7,1960
ita,104.7,1965
ita,105.1,1970
ita,105.0,1975
ita,105.1,1980
ita,105.1,1985
ita,105.2,1990
ita,105.7,1995
ita,105.6,2000
ita,105.7,2005
ita,105.8,2010
ita,105.7,2015
ita,105.8,2020
ita,105.9,2025
ita,105.9,2030
ita,105.9,2035
ita,105.9,2040
ita,106.0,2045
ita,106.0,2050
jam,100.4,1950
jam,100.8,1955
jam,101.5,1960
jam,96.43,1965
jam,100.9,1970
jam,101.7,1975
jam,102.6,1980
jam,103.5,1985
jam,102.0,1990
jam,102.6,1995
jam,103.5,2000
jam,102.2,2005
jam,103.0,2010
jam,104.4,2015
jam,105.1,2020
jam,105.1,2025
jam,105.1,2030
jam,105.2,2035
jam,105.2,2040
jam,105.2,2045
jam,105.2,2050
jpn,103.2,1950
jpn,103.8,1955
jpn,104.4,1960
jpn,103.7,1965
jpn,104.5,1970
jpn,105.1,1975
jpn,105.2,1980
jpn,105.1,1985
jpn,105.0,1990
jpn,104.9,1995
jpn,104.9,2000
jpn,105.1,2005
jpn,105.3,2010
jpn,105.5,2015
jpn,105.5,2020
jpn,105.5,2025
jpn,105.5,2030
jpn,105.5,2035
jpn,105.5,2040
jpn,105.5,2045
jpn,105.5,2050
jor,109.6,1950
jor,110.5,1955
jor,110.5,1960
jor,107.1,1965
jor,104.8,1970
jor,103.5,1975
jor,108.4,1980
jor,109.6,1985
jor,106.7,1990
jor,105.0,1995
jor,104.8,2000
jor,105.1,2005
jor,104.5,2010
jor,104.6,2015
jor,104.5,2020
jor,104.6,2025
jor,104.8,2030
jor,104.9,2035
jor,105.0,2040
jor,105.0,2045
jor,105.0,2050
kaz,105.7,1950
kaz,105.1,1955
kaz,105.3,1960
kaz,104.4,1965
kaz,103.2,1970
kaz,102.7,1975
kaz,102.6,1980
kaz,102.8,1985
kaz,102.7,1990
kaz,103.7,1995
kaz,104.6,2000
kaz,105.0,2005
kaz,105.2,2010
kaz,105.1,2015
kaz,105.2,2020
kaz,105.3,2025
kaz,105.4,2030
kaz,105.6,2035
kaz,105.7,2040
kaz,105.8,2045
kaz,105.8,2050
ken,100.5,1950
ken,99.95,1955
ken,99.73,1960
ken,99.48,1965
ken,99.67,1970
ken,99.97,1975
ken,100.4,1980
ken,100.9,1985
ken,101.1,1990
ken,101.2,1995
ken,101.3,2000
ken,101.3,2005
ken,101.2,2010
ken,101.1,2015
ken,101.0,2020
ken,101.0,2025
ken,100.9,2030
ken,101.0,2035
ken,101.0,2040
ken,101.1,2045
ken,101.2,2050
kwt,109.1,1950
kwt,111.7,1955
kwt,106.9,1960
kwt,106.4,1965
kwt,104.4,1970
kwt,103.7,1975
kwt,104.0,1980
kwt,103.2,1985
kwt,103.3,1990
kwt,104.9,1995
kwt,104.9,2000
kwt,103.9,2005
kwt,102.8,2010
kwt,102.6,2015
kwt,102.7,2020
kwt,102.7,2025
kwt,102.7,2030
kwt,102.8,2035
kwt,102.8,2040
kwt,102.8,2045
kwt,102.8,2050
kgz,99.09,1950
kgz,97.36,1955
kgz,98.92,1960
kgz,101.7,1965
kgz,102.6,1970
kgz,101.9,1975
kgz,101.9,1980
kgz,102.2,1985
kgz,102.2,1990
kgz,102.9,1995
kgz,103.6,2000
kgz,104.2,2005
kgz,104.5,2010
kgz,104.7,2015
kgz,104.9,2020
kgz,105.0,2025
kgz,105.1,2030
kgz,105.1,2035
kgz,105.1,2040
kgz,105.1,2045
kgz,105.1,2050
lao,95.88,1950
lao,97.16,1955
lao,98.97,1960
lao,101.3,1965
lao,101.8,1970
lao,102.2,1975
lao,102.7,1980
lao,103.1,1985
lao,103.3,1990
lao,103.4,1995
lao,103.6,2000
lao,103.6,2005
lao,104.0,2010
lao,104.1,2015
lao,104.1,2020
lao,104.0,2025
lao,104.0,2030
lao,104.0,2035
lao,104.1,2040
lao,104.3,2045
lao,104.5,2050
lva,103.0,1950
lva,103.7,1955
lva,103.4,1960
lva,104.2,1965
lva,104.2,1970
lva,104.7,1975
lva,104.3,1980
lva,104.6,1985
lva,104.0,1990
lva,104.3,1995
lva,104.7,2000
lva,105.1,2005
lva,105.4,2010
lva,105.4,2015
lva,105.4,2020
lva,105.4,2025
lva,105.5,2030
lva,105.6,2035
lva,105.6,2040
lva,105.7,2045
lva,105.7,2050
lbn,100.2,1950
lbn,102.9,1955
lbn,104.2,1960
lbn,103.7,1965
lbn,103.3,1970
lbn,103.3,1975
lbn,103.1,1980
lbn,103.0,1985
lbn,102.9,1990
lbn,103.3,1995
lbn,103.6,2000
lbn,103.7,2005
lbn,103.8,2010
lbn,103.9,2015
lbn,104.0,2020
lbn,104.2,2025
lbn,104.4,2030
lbn,104.6,2035
lbn,104.8,2040
lbn,104.9,2045
lbn,104.9,2050
lso,96.47,1950
lso,97.37,1955
lso,98.57,1960
lso,99.69,1965
lso,100.0,1970
lso,100.3,1975
lso,100.5,1980
lso,100.7,1985
lso,100.8,1990
lso,101.0,1995
lso,101.2,2000
lso,101.3,2005
lso,101.2,2010
lso,101.2,2015
lso,101.1,2020
lso,101.1,2025
lso,101.1,2030
lso,101.2,2035
lso,101.4,2040
lso,101.5,2045
lso,101.6,2050
lbr,100.6,1950
lbr,99.42,1955
lbr,98.64,1960
lbr,98.29,1965
lbr,98.64,1970
lbr,98.98,1975
lbr,99.34,1980
lbr,99.6,1985
lbr,99.74,1990
lbr,100.1,1995
lbr,100.7,2000
lbr,101.3,2005
lbr,101.7,2010
lbr,101.9,2015
lbr,102.0,2020
lbr,102.0,2025
lbr,102.0,2030
lbr,102.0,2035
lbr,102.0,2040
lbr,102.0,2045
lbr,102.1,2050
lby,104.7,1950
lby,105.0,1955
lby,104.9,1960
lby,102.9,1965
lby,104.5,1970
lby,104.3,1975
lby,104.6,1980
lby,103.2,1985
lby,103.8,1990
lby,104.1,1995
lby,104.4,2000
lby,104.6,2005
lby,104.7,2010
lby,104.8,2015
lby,104.9,2020
lby,105.0,2025
lby,105.0,2030
lby,105.0,2035
lby,105.0,2040
lby,105.0,2045
lby,105.0,2050
ltu,97.88,1950
ltu,100.4,1955
ltu,102.8,1960
ltu,103.1,1965
ltu,103.2,1970
ltu,103.5,1975
ltu,103.2,1980
ltu,104.0,1985
ltu,103.6,1990
ltu,104.2,1995
ltu,104.9,2000
ltu,105.4,2005
ltu,105.4,2010
ltu,105.4,2015
ltu,105.4,2020
ltu,105.5,2025
ltu,105.5,2030
ltu,105.5,2035
ltu,105.6,2040
ltu,105.6,2045
ltu,105.7,2050
lux,103.4,1950
lux,106.9,1955
lux,103.0,1960
lux,103.5,1965
lux,104.4,1970
lux,104.8,1975
lux,105.0,1980
lux,105.6,1985
lux,104.8,1990
lux,104.9,1995
lux,105.7,2000
lux,105.9,2005
lux,105.9,2010
lux,106.0,2015
lux,106.1,2020
lux,106.1,2025
lux,106.2,2030
lux,106.2,2035
lux,106.2,2040
lux,106.2,2045
lux,106.2,2050
mdg,97.3,1950
mdg,98.7,1955
mdg,100.3,1960
mdg,100.9,1965
mdg,100.8,1970
mdg,100.5,1975
mdg,100.4,1980
mdg,100.4,1985
mdg,100.4,1990
mdg,100.3,1995
mdg,100.2,2000
mdg,100.4,2005
mdg,100.7,2010
mdg,101.2,2015
mdg,101.5,2020
mdg,101.7,2025
mdg,101.6,2030
mdg,101.6,2035
mdg,101.6,2040
mdg,101.7,2045
mdg,101.7,2050
mwi,95.01,1950
mwi,94.08,1955
mwi,93.78,1960
mwi,93.83,1965
mwi,94.67,1970
mwi,95.42,1975
mwi,98.25,1980
mwi,100.2,1985
mwi,101.5,1990
mwi,100.7,1995
mwi,101.3,2000
mwi,101.8,2005
mwi,102.0,2010
mwi,102.0,2015
mwi,102.0,2020
mwi,102.0,2025
mwi,102.0,2030
mwi,102.1,2035
mwi,102.1,2040
mwi,102.1,2045
mwi,102.1,2050
mys,101.1,1950
mys,99.78,1955
mys,100.8,1960
mys,102.5,1965
mys,101.9,1970
mys,102.7,1975
mys,104.6,1980
mys,105.2,1985
mys,105.2,1990
mys,105.3,1995
mys,105.3,2000
mys,105.4,2005
mys,105.6,2010
mys,105.8,2015
mys,105.8,2020
mys,105.9,2025
mys,106.0,2030
mys,106.0,2035
mys,106.0,2040
mys,106.0,2045
mys,106.0,2050
mdv,112.4,1950
mdv,110.0,1955
mdv,108.4,1960
mdv,107.3,1965
mdv,107.3,1970
mdv,107.3,1975
mdv,107.1,1980
mdv,105.3,1985
mdv,104.2,1990
mdv,104.0,1995
mdv,103.8,2000
mdv,103.3,2005
mdv,102.9,2010
mdv,102.9,2015
mdv,102.9,2020
mdv,103.0,2025
mdv,103.2,2030
mdv,103.3,2035
mdv,103.4,2040
mdv,103.4,2045
mdv,103.4,2050
mli,103.4,1950
mli,101.5,1955
mli,100.6,1960
mli,100.7,1965
mli,100.8,1970
mli,101.0,1975
mli,101.2,1980
mli,101.4,1985
mli,101.6,1990
mli,101.7,1995
mli,101.8,2000
mli,102.0,2005
mli,102.1,2010
mli,102.3,2015
mli,102.5,2020
mli,102.6,2025
mli,102.7,2030
mli,102.8,2035
mli,102.8,2040
mli,102.8,2045
mli,102.8,2050
mlt,101.9,1950
mlt,95.08,1955
mlt,98.28,1960
mlt,108.1,1965
mlt,106.6,1970
mlt,106.3,1975
mlt,104.0,1980
mlt,105.9,1985
mlt,105.6,1990
mlt,106.0,1995
mlt,106.1,2000
mlt,106.2,2005
mlt,106.0,2010
mlt,105.9,2015
mlt,105.9,2020
mlt,105.9,2025
mlt,105.9,2030
mlt,105.9,2035
mlt,105.9,2040
mlt,105.9,2045
mlt,105.9,2050
mtq,97.62,1950
mtq,101.4,1955
mtq,102.0,1960
mtq,100.0,1965
mtq,103.2,1970
mtq,100.5,1975
mtq,102.1,1980
mtq,102.7,1985
mtq,103.1,1990
mtq,102.6,1995
mtq,102.0,2000
mtq,103.6,2005
mtq,104.0,2010
mtq,104.2,2015
mtq,104.0,2020
mtq,104.0,2025
mtq,104.0,2030
mtq,104.0,2035
mtq,104.0,2040
mtq,104.0,2045
mtq,104.0,2050
mrt,95.15,1950
mrt,99.84,1955
mrt,103.8,1960
mrt,106.7,1965
mrt,106.5,1970
mrt,106.2,1975
mrt,106.2,1980
mrt,106.2,1985
mrt,106.3,1990
mrt,106.3,1995
mrt,106.2,2000
mrt,106.1,2005
mrt,106.0,2010
mrt,105.9,2015
mrt,105.9,2020
mrt,106.0,2025
mrt,106.1,2030
mrt,106.2,2035
mrt,106.3,2040
mrt,106.4,2045
mrt,106.5,2050
mus,101.0,1950
mus,102.9,1955
mus,103.9,1960
mus,104.7,1965
mus,104.4,1970
mus,102.9,1975
mus,101.6,1980
mus,102.2,1985
mus,102.7,1990
mus,103.2,1995
mus,103.0,2000
mus,103.4,2005
mus,103.5,2010
mus,103.7,2015
mus,103.8,2020
mus,103.8,2025
mus,103.9,2030
mus,104.0,2035
mus,104.0,2040
mus,104.1,2045
mus,104.1,2050
myt,110.6,1950
myt,107.9,1955
myt,106.8,1960
myt,104.5,1965
myt,102.3,1970
myt,101.5,1975
myt,101.2,1980
myt,102.9,1985
myt,102.0,1990
myt,101.4,1995
myt,101.3,2000
myt,101.2,2005
myt,101.3,2010
myt,101.3,2015
myt,101.3,2020
myt,101.4,2025
myt,101.4,2030
myt,101.5,2035
myt,101.5,2040
myt,101.5,2045
myt,101.5,2050
mex,104.6,1950
mex,103.8,1955
mex,103.1,1960
mex,102.3,1965
mex,102.5,1970
mex,102.6,1975
mex,102.8,1980
mex,102.7,1985
mex,103.0,1990
mex,103.3,1995
mex,103.7,2000
mex,103.3,2005
mex,103.3,2010
mex,103.4,2015
mex,103.8,2020
mex,104.2,2025
mex,104.4,2030
mex,104.4,2035
mex,104.4,2040
mex,104.4,2045
mex,104.5,2050
fsm,104.7,1950
fsm,105.3,1955
fsm,103.4,1960
fsm,103.4,1965
fsm,103.7,1970
fsm,104.4,1975
fsm,104.7,1980
fsm,104.7,1985
fsm,105.1,1990
fsm,105.4,1995
fsm,106.1,2000
fsm,106.1,2005
fsm,105.8,2010
fsm,105.4,2015
fsm,105.3,2020
fsm,105.4,2025
fsm,105.4,2030
fsm,105.5,2035
fsm,105.6,2040
fsm,105.6,2045
fsm,105.7,2050
fsm,106.7,1950
fsm,106.8,1955
fsm,107.0,1960
fsm,107.1,1965
fsm,107.2,1970
fsm,110.4,1975
fsm,108.7,1980
fsm,108.2,1985
fsm,107.8,1990
fsm,107.7,1995
fsm,107.5,2000
fsm,106.2,2005
fsm,106.6,2010
fsm,107.2,2015
fsm,107.2,2020
fsm,107.0,2025
fsm,106.9,2030
fsm,106.8,2035
fsm,106.8,2040
fsm,106.9,2045
fsm,107.0,2050
mng,98.89,1950
mng,99.91,1955
mng,101.0,1960
mng,102.1,1965
mng,102.7,1970
mng,103.3,1975
mng,103.7,1980
mng,104.0,1985
mng,102.1,1990
mng,103.0,1995
mng,101.6,2000
mng,102.6,2005
mng,103.3,2010
mng,104.1,2015
mng,104.2,2020
mng,104.4,2025
mng,104.6,2030
mng,104.7,2035
mng,104.7,2040
mng,104.7,2045
mng,104.7,2050
mne,104.9,1950
mne,104.5,1955
mne,105.5,1960
mne,106.1,1965
mne,106.5,1970
mne,106.5,1975
mne,105.6,1980
mne,105.4,1985
mne,105.7,1990
mne,106.9,1995
mne,108.1,2000
mne,107.2,2005
mne,107.5,2010
mne,107.8,2015
mne,108.0,2020
mne,108.1,2025
mne,108.1,2030
mne,108.1,2035
mne,108.1,2040
mne,108.1,2045
mne,108.1,2050
mar,101.2,1950
mar,101.3,1955
mar,101.2,1960
mar,103.5,1965
mar,105.5,1970
mar,103.4,1975
mar,103.8,1980
mar,103.6,1985
mar,103.6,1990
mar,103.4,1995
mar,103.4,2000
mar,103.4,2005
mar,103.4,2010
mar,103.5,2015
mar,103.6,2020
mar,103.8,2025
mar,104.1,2030
mar,104.3,2035
mar,104.5,2040
mar,104.7,2045
mar,104.8,2050
moz,98.22,1950
moz,98.57,1955
moz,98.89,1960
moz,99.14,1965
moz,99.26,1970
moz,99.39,1975
moz,99.6,1980
moz,99.82,1985
moz,99.91,1990
moz,100.1,1995
moz,100.3,2000
moz,100.6,2005
moz,100.8,2010
moz,100.9,2015
moz,101.0,2020
moz,101.1,2025
moz,101.2,2030
moz,101.2,2035
moz,101.2,2040
moz,101.3,2045
moz,101.3,2050
mmr,99.36,1950
mmr,99.17,1955
mmr,98.81,1960
mmr,98.64,1965
mmr,99.24,1970
mmr,99.66,1975
mmr,100.0,1980
mmr,100.4,1985
mmr,100.7,1990
mmr,101.0,1995
mmr,101.1,2000
mmr,101.0,2005
mmr,100.9,2010
mmr,101.0,2015
mmr,101.1,2020
mmr,101.3,2025
mmr,101.4,2030
mmr,101.5,2035
mmr,101.7,2040
mmr,101.7,2045
mmr,101.8,2050
nam,103.4,1950
nam,100.8,1955
nam,99.17,1960
nam,98.12,1965
nam,98.82,1970
nam,99.39,1975
nam,99.84,1980
nam,100.2,1985
nam,100.4,1990
nam,100.6,1995
nam,100.7,2000
nam,100.9,2005
nam,101.0,2010
nam,101.1,2015
nam,101.2,2020
nam,101.3,2025
nam,101.5,2030
nam,101.6,2035
nam,101.8,2040
nam,102.0,2045
nam,102.1,2050
npl,108.8,1950
npl,107.7,1955
npl,107.0,1960
npl,106.4,1965
npl,105.9,1970
npl,106.0,1975
npl,106.2,1980
npl,106.5,1985
npl,106.6,1990
npl,106.5,1995
npl,106.1,2000
npl,105.7,2005
npl,105.5,2010
npl,105.2,2015
npl,104.9,2020
npl,104.7,2025
npl,104.5,2030
npl,104.5,2035
npl,104.5,2040
npl,104.6,2045
npl,104.8,2050
nld,105.1,1950
nld,105.4,1955
nld,105.3,1960
nld,105.1,1965
nld,104.8,1970
nld,104.7,1975
nld,104.7,1980
nld,104.7,1985
nld,104.7,1990
nld,104.6,1995
nld,104.7,2000
nld,104.8,2005
nld,105.2,2010
nld,105.5,2015
nld,105.6,2020
nld,105.6,2025
nld,105.6,2030
nld,105.6,2035
nld,105.6,2040
nld,105.6,2045
nld,105.7,2050
ant,101.2,1950
ant,101.7,1955
ant,103.3,1960
ant,102.1,1965
ant,101.7,1970
ant,101.3,1975
ant,103.0,1980
ant,102.3,1985
ant,101.6,1990
ant,102.3,1995
ant,102.1,2000
ant,101.9,2005
ant,99.67,2010
ant,99.2,2015
ant,99.31,2020
ant,100.1,2025
ant,101.0,2030
ant,102.3,2035
ant,103.1,2040
ant,103.3,2045
ant,103.3,2050
ncl,104.4,1950
ncl,104.4,1955
ncl,104.8,1960
ncl,103.7,1965
ncl,101.5,1970
ncl,103.1,1975
ncl,102.9,1980
ncl,103.2,1985
ncl,104.8,1990
ncl,107.0,1995
ncl,106.3,2000
ncl,105.7,2005
ncl,105.0,2010
ncl,105.3,2015
ncl,105.5,2020
ncl,105.7,2025
ncl,105.7,2030
ncl,105.7,2035
ncl,105.7,2040
ncl,105.7,2045
ncl,105.7,2050
nzl,104.0,1950
nzl,104.6,1955
nzl,104.2,1960
nzl,104.5,1965
nzl,104.3,1970
nzl,104.0,1975
nzl,103.9,1980
nzl,104.2,1985
nzl,104.5,1990
nzl,105.4,1995
nzl,105.7,2000
nzl,105.9,2005
nzl,105.7,2010
nzl,105.7,2015
nzl,105.7,2020
nzl,105.8,2025
nzl,105.8,2030
nzl,105.8,2035
nzl,105.9,2040
nzl,105.9,2045
nzl,105.9,2050
nic,105.6,1950
nic,104.7,1955
nic,103.7,1960
nic,102.9,1965
nic,102.9,1970
nic,103.0,1975
nic,102.8,1980
nic,102.6,1985
nic,102.7,1990
nic,103.1,1995
nic,103.6,2000
nic,103.8,2005
nic,104.0,2010
nic,104.2,2015
nic,104.3,2020
nic,104.5,2025
nic,104.5,2030
nic,104.6,2035
nic,104.6,2040
nic,104.6,2045
nic,104.6,2050
ner,89.13,1950
ner,94.58,1955
ner,99.27,1960
ner,104.5,1965
ner,104.6,1970
ner,104.6,1975
ner,104.6,1980
ner,104.6,1985
ner,104.6,1990
ner,104.5,1995
ner,104.5,2000
ner,104.5,2005
ner,104.4,2010
ner,104.5,2015
ner,104.5,2020
ner,104.5,2025
ner,104.5,2030
ner,104.5,2035
ner,104.5,2040
ner,104.4,2045
ner,104.3,2050
nga,100.1,1950
nga,100.1,1955
nga,100.0,1960
nga,100.1,1965
nga,100.3,1970
nga,100.5,1975
nga,100.8,1980
