geo,sex_ratio_15_49_years,time
gab,103.1,2050
gmb,95.52,1950
gmb,96.0,1955
gmb,96.3,1960
gmb,96.21,1965
gmb,96.04,1970
gmb,95.97,1975
gmb,95.88,1980
gmb,95.92,1985
gmb,96.21,1990
gmb,96.58,1995
gmb,97.03,2000
gmb,97.44,2005
gmb,97.86,2010
gmb,98.3,2015
gmb,98.72,2020
gmb,99.08,2025
gmb,99.35,2030
gmb,99.56,2035
gmb,99.74,2040
gmb,99.91,2045
gmb,100.1,2050
geo,84.8,1950
geo,85.62,1955
geo,85.72,1960
geo,88.96,1965
geo,92.31,1970
geo,94.49,1975
geo,94.35,1980
geo,94.78,1985
geo,95.76,1990
geo,95.11,1995
geo,94.04,2000
geo,93.16,2005
geo,92.17,2010
geo,94.28,2015
geo,97.01,2020
geo,99.52,2025
geo,102.8,2030
geo,105.1,2035
geo,107.2,2040
geo,109.8,2045
geo,109.6,2050
deu,82.18,1950
deu,84.95,1955
deu,88.61,1960
deu,95.96,1965
deu,99.48,1970
deu,104.3,1975
deu,105.3,1980
deu,104.6,1985
deu,105.0,1990
deu,105.7,1995
deu,104.8,2000
deu,104.2,2005
deu,104.1,2010
deu,103.9,2015
deu,103.6,2020
deu,103.7,2025
deu,103.9,2030
deu,104.1,2035
deu,104.2,2040
deu,104.2,2045
deu,104.2,2050
gha,102.3,1950
gha,102.5,1955
gha,102.7,1960
gha,102.9,1965
gha,102.6,1970
gha,102.4,1975
gha,102.3,1980
gha,102.2,1985
gha,102.2,1990
gha,102.2,1995
gha,102.3,2000
gha,102.5,2005
gha,103.0,2010
gha,103.6,2015
gha,103.9,2020
gha,104.0,2025
gha,104.0,2030
gha,103.9,2035
gha,103.7,2040
gha,103.5,2045
gha,103.3,2050
grc,94.25,1950
grc,95.05,1955
grc,94.65,1960
grc,93.14,1965
grc,96.32,1970
grc,97.5,1975
grc,98.44,1980
grc,100.0,1985
grc,100.9,1990
grc,102.3,1995
grc,103.4,2000
grc,104.5,2005
grc,105.5,2010
grc,106.4,2015
grc,107.2,2020
grc,107.3,2025
grc,107.1,2030
grc,106.8,2035
grc,106.8,2040
grc,106.9,2045
grc,107.1,2050
grd,78.16,1950
grd,78.61,1955
grd,78.0,1960
grd,83.1,1965
grd,86.05,1970
grd,90.26,1975
grd,93.68,1980
grd,96.2,1985
grd,101.2,1990
grd,102.7,1995
grd,103.6,2000
grd,103.4,2005
grd,103.9,2010
grd,104.9,2015
grd,105.2,2020
grd,105.1,2025
grd,105.7,2030
grd,106.2,2035
grd,107.3,2040
grd,108.5,2045
grd,109.3,2050
glp,92.31,1950
glp,96.36,1955
glp,94.11,1960
glp,94.36,1965
glp,93.13,1970
glp,95.36,1975
glp,96.66,1980
glp,96.83,1985
glp,97.44,1990
glp,94.96,1995
glp,92.87,2000
glp,91.19,2005
glp,91.03,2010
glp,91.3,2015
glp,93.69,2020
glp,95.36,2025
glp,94.89,2030
glp,95.33,2035
glp,95.09,2040
glp,95.4,2045
glp,95.42,2050
gum,307.6,1950
gum,238.7,1955
gum,184.4,1960
gum,162.7,1965
gum,143.7,1970
gum,126.1,1975
gum,110.9,1980
gum,116.3,1985
gum,121.7,1990
gum,112.9,1995
gum,105.8,2000
gum,104.8,2005
gum,104.5,2010
gum,105.0,2015
gum,104.0,2020
gum,104.5,2025
gum,104.8,2030
gum,105.2,2035
gum,105.7,2040
gum,105.5,2045
gum,105.2,2050
gtm,102.2,1950
gtm,102.9,1955
gtm,103.2,1960
gtm,103.1,1965
gtm,102.7,1970
gtm,102.3,1975
gtm,101.7,1980
gtm,100.9,1985
gtm,100.2,1990
gtm,95.66,1995
gtm,91.87,2000
gtm,89.93,2005
gtm,90.16,2010
gtm,91.63,2015
gtm,93.39,2020
gtm,95.19,2025
gtm,96.68,2030
gtm,97.77,2035
gtm,98.56,2040
gtm,99.14,2045
gtm,99.58,2050
gin,99.44,1950
gin,97.63,1955
gin,96.87,1960
gin,96.88,1965
gin,97.91,1970
gin,98.96,1975
gin,100.1,1980
gin,101.4,1985
gin,102.5,1990
gin,103.2,1995
gin,103.5,2000
gin,103.5,2005
gin,103.5,2010
gin,103.4,2015
gin,103.4,2020
gin,103.3,2025
gin,103.3,2030
gin,103.3,2035
gin,103.3,2040
gin,103.5,2045
gin,103.6,2050
gnb,99.08,1950
gnb,99.03,1955
gnb,98.86,1960
gnb,98.86,1965
gnb,98.5,1970
gnb,98.25,1975
gnb,98.07,1980
gnb,97.94,1985
gnb,98.05,1990
gnb,98.1,1995
gnb,98.06,2000
gnb,98.27,2005
gnb,98.58,2010
gnb,98.92,2015
gnb,99.06,2020
gnb,99.15,2025
gnb,99.14,2030
gnb,99.13,2035
gnb,99.12,2040
gnb,99.11,2045
gnb,99.11,2050
guy,101.3,1950
guy,97.83,1955
guy,97.04,1960
guy,98.53,1965
guy,97.17,1970
guy,96.82,1975
guy,96.34,1980
guy,94.14,1985
guy,91.87,1990
guy,92.52,1995
guy,93.42,2000
guy,102.3,2005
guy,106.9,2010
guy,107.4,2015
guy,106.1,2020
guy,105.4,2025
guy,106.5,2030
guy,106.1,2035
guy,106.4,2040
guy,107.4,2045
guy,107.9,2050
hti,93.37,1950
hti,93.96,1955
hti,94.99,1960
hti,95.29,1965
hti,95.27,1970
hti,94.69,1975
hti,94.44,1980
hti,94.5,1985
hti,94.87,1990
hti,95.0,1995
hti,95.54,2000
hti,95.75,2005
hti,96.36,2010
hti,97.18,2015
hti,97.88,2020
hti,98.64,2025
hti,99.03,2030
hti,99.15,2035
hti,99.25,2040
hti,99.38,2045
hti,99.56,2050
hnd,100.2,1950
hnd,101.0,1955
hnd,101.4,1960
hnd,101.4,1965
hnd,101.4,1970
hnd,101.2,1975
hnd,100.8,1980
hnd,99.94,1985
hnd,99.19,1990
hnd,98.48,1995
hnd,97.62,2000
hnd,97.32,2005
hnd,98.17,2010
hnd,99.19,2015
hnd,100.4,2020
hnd,101.6,2025
hnd,102.6,2030
hnd,103.4,2035
hnd,104.0,2040
hnd,104.4,2045
hnd,104.6,2050
hun,93.4,1950
hun,94.33,1955
hun,93.97,1960
hun,95.72,1965
hun,98.14,1970
hun,99.74,1975
hun,100.2,1980
hun,100.9,1985
hun,100.9,1990
hun,100.8,1995
hun,100.7,2000
hun,101.4,2005
hun,102.2,2010
hun,102.7,2015
hun,103.0,2020
hun,103.3,2025
hun,103.6,2030
hun,103.9,2035
hun,104.2,2040
hun,104.5,2045
hun,104.6,2050
isl,102.9,1950
isl,105.6,1955
isl,102.6,1960
isl,104.7,1965
isl,105.0,1970
isl,105.4,1975
isl,105.0,1980
isl,104.6,1985
isl,104.2,1990
isl,103.3,1995
isl,102.4,2000
isl,103.0,2005
isl,111.1,2010
isl,113.7,2015
isl,113.8,2020
isl,112.3,2025
isl,109.8,2030
isl,107.7,2035
isl,106.3,2040
isl,106.0,2045
isl,106.2,2050
ind,110.8,1950
ind,109.9,1955
ind,109.8,1960
ind,109.5,1965
ind,109.5,1970
ind,109.4,1975
ind,109.2,1980
ind,109.3,1985
ind,109.5,1990
ind,109.3,1995
ind,109.1,2000
ind,108.6,2005
ind,108.3,2010
ind,108.1,2015
ind,108.0,2020
ind,107.9,2025
ind,107.9,2030
ind,107.9,2035
ind,107.8,2040
ind,107.7,2045
ind,107.6,2050
idn,101.9,1950
idn,100.7,1955
idn,99.13,1960
idn,98.14,1965
idn,98.88,1970
idn,99.39,1975
idn,100.1,1980
idn,100.8,1985
idn,101.4,1990
idn,101.9,1995
idn,101.7,2000
idn,101.1,2005
idn,100.8,2010
idn,100.6,2015
idn,100.8,2020
idn,101.3,2025
idn,101.9,2030
idn,102.4,2035
idn,102.9,2040
idn,103.2,2045
idn,103.4,2050
irn,104.2,1950
irn,103.9,1955
irn,103.6,1960
irn,103.4,1965
irn,103.9,1970
irn,101.8,1975
irn,101.0,1980
irn,102.5,1985
irn,103.8,1990
irn,101.2,1995
irn,102.5,2000
irn,103.2,2005
irn,103.4,2010
irn,103.2,2015
irn,103.2,2020
irn,102.8,2025
irn,102.9,2030
irn,104.2,2035
irn,104.6,2040
irn,104.5,2045
irn,104.5,2050
irq,98.88,1950
irq,99.06,1955
irq,100.1,1960
irq,102.0,1965
irq,102.9,1970
irq,103.4,1975
irq,103.4,1980
irq,103.5,1985
irq,103.3,1990
irq,103.0,1995
irq,103.2,2000
irq,103.8,2005
irq,103.8,2010
irq,104.0,2015
irq,104.2,2020
irq,104.3,2025
irq,104.4,2030
irq,104.5,2035
irq,104.6,2040
irq,104.8,2045
irq,105.0,2050
irl,105.7,1950
irl,102.2,1955
irl,101.0,1960
irl,101.8,1965
irl,102.5,1970
irl,103.2,1975
irl,104.5,1980
irl,104.1,1985
irl,103.1,1990
irl,100.8,1995
irl,100.8,2000
irl,102.4,2005
irl,102.9,2010
irl,103.5,2015
irl,103.6,2020
irl,103.7,2025
irl,104.2,2030
irl,104.9,2035
irl,105.6,2040
irl,106.0,2045
irl,106.2,2050
isr,106.4,1950
isr,101.8,1955
isr,100.9,1960
isr,99.89,1965
isr,100.1,1970
isr,99.78,1975
isr,101.0,1980
isr,101.1,1985
isr,101.1,1990
isr,99.14,1995
isr,100.1,2000
isr,101.2,2005
isr,102.3,2010
isr,103.4,2015
isr,104.2,2020
isr,104.6,2025
isr,104.7,2030
isr,104.9,2035
isr,105.1,2040
isr,105.2,2045
isr,105.3,2050
ita,95.7,1950
ita,95.73,1955
ita,94.89,1960
ita,95.87,1965
ita,97.12,1970
ita,98.47,1975
ita,99.16,1980
ita,100.5,1985
ita,101.0,1990
ita,101.0,1995
ita,100.9,2000
ita,102.1,2005
ita,103.3,2010
ita,104.3,2015
ita,104.9,2020
ita,105.5,2025
ita,105.9,2030
ita,106.1,2035
ita,106.2,2040
ita,106.2,2045
ita,106.3,2050
jam,94.01,1950
jam,93.15,1955
jam,87.37,1960
jam,87.98,1965
jam,91.58,1970
jam,92.18,1975
jam,95.66,1980
jam,97.13,1985
jam,95.38,1990
jam,94.89,1995
jam,94.26,2000
jam,93.78,2005
jam,93.84,2010
jam,94.44,2015
jam,95.87,2020
jam,97.97,2025
jam,100.3,2030
jam,101.9,2035
jam,102.7,2040
jam,103.7,2045
jam,104.9,2050
jpn,93.62,1950
jpn,93.98,1955
jpn,94.58,1960
jpn,96.49,1965
jpn,98.12,1970
jpn,100.7,1975
jpn,101.0,1980
jpn,101.5,1985
jpn,101.7,1990
jpn,102.5,1995
jpn,102.6,2000
jpn,103.0,2005
jpn,103.3,2010
jpn,103.6,2015
jpn,103.9,2020
jpn,104.3,2025
jpn,104.4,2030
jpn,104.4,2035
jpn,104.5,2040
jpn,104.5,2045
jpn,104.7,2050
jor,102.3,1950
jor,103.4,1955
jor,105.0,1960
jor,107.0,1965
jor,108.1,1970
jor,108.6,1975
jor,106.8,1980
jor,109.3,1985
jor,112.4,1990
jor,113.4,1995
jor,109.5,2000
jor,107.3,2005
jor,106.4,2010
jor,106.2,2015
jor,105.8,2020
jor,105.3,2025
jor,104.7,2030
jor,104.5,2035
jor,104.5,2040
jor,104.3,2045
jor,104.4,2050
kaz,85.59,1950
kaz,90.82,1955
kaz,92.32,1960
kaz,95.67,1965
kaz,98.12,1970
kaz,100.4,1975
kaz,100.1,1980
kaz,98.99,1985
kaz,99.91,1990
kaz,98.04,1995
kaz,95.84,2000
kaz,96.44,2005
kaz,96.88,2010
kaz,97.37,2015
kaz,97.9,2020
kaz,99.14,2025
kaz,100.5,2030
kaz,101.5,2035
kaz,102.4,2040
kaz,103.1,2045
kaz,103.5,2050
ken,108.4,1950
ken,106.5,1955
ken,104.2,1960
ken,101.7,1965
ken,99.78,1970
ken,98.43,1975
ken,97.82,1980
ken,97.75,1985
ken,97.98,1990
ken,98.22,1995
ken,98.83,2000
ken,100.4,2005
ken,101.6,2010
ken,102.3,2015
ken,102.1,2020
ken,101.6,2025
ken,101.2,2030
ken,100.9,2035
ken,100.8,2040
ken,100.7,2045
ken,100.6,2050
kwt,188.2,1950
kwt,195.6,1955
kwt,230.8,1960
kwt,213.0,1965
kwt,160.4,1970
kwt,137.3,1975
kwt,160.4,1980
kwt,150.0,1985
kwt,149.7,1990
kwt,177.3,1995
kwt,178.9,2000
kwt,171.8,2005
kwt,161.7,2010
kwt,154.5,2015
kwt,145.5,2020
kwt,137.4,2025
kwt,131.0,2030
kwt,126.6,2035
kwt,123.9,2040
kwt,122.1,2045
kwt,121.6,2050
kgz,84.52,1950
kgz,88.45,1955
kgz,90.99,1960
kgz,92.32,1965
kgz,93.92,1970
kgz,99.64,1975
kgz,100.4,1980
kgz,99.3,1985
kgz,99.63,1990
kgz,99.09,1995
kgz,98.97,2000
kgz,99.18,2005
kgz,99.86,2010
kgz,100.8,2015
kgz,100.9,2020
kgz,101.6,2025
kgz,102.3,2030
kgz,103.0,2035
kgz,103.6,2040
kgz,104.1,2045
kgz,104.4,2050
lao,96.95,1950
lao,97.08,1955
lao,96.74,1960
lao,96.04,1965
lao,97.06,1970
lao,98.0,1975
lao,98.75,1980
lao,99.58,1985
lao,100.5,1990
lao,99.86,1995
lao,100.2,2000
lao,98.47,2005
lao,99.48,2010
lao,100.5,2015
lao,101.4,2020
lao,102.2,2025
lao,102.7,2030
lao,103.0,2035
lao,103.2,2040
lao,103.3,2045
lao,103.5,2050
lva,76.69,1950
lva,80.95,1955
lva,80.11,1960
lva,88.78,1965
lva,92.58,1970
lva,96.64,1975
lva,97.66,1980
lva,97.3,1985
lva,98.58,1990
lva,96.99,1995
lva,97.44,2000
lva,98.8,2005
lva,99.89,2010
lva,101.1,2015
lva,101.8,2020
lva,102.4,2025
lva,103.1,2030
lva,103.5,2035
lva,104.2,2040
lva,104.6,2045
lva,104.8,2050
lbn,103.5,1950
lbn,101.9,1955
lbn,100.6,1960
lbn,101.8,1965
lbn,102.1,1970
lbn,102.0,1975
lbn,95.82,1980
lbn,92.89,1985
lbn,91.16,1990
lbn,94.52,1995
lbn,91.97,2000
lbn,93.88,2005
lbn,95.7,2010
lbn,97.69,2015
lbn,99.33,2020
lbn,100.7,2025
lbn,101.9,2030
lbn,102.5,2035
lbn,102.8,2040
lbn,103.0,2045
lbn,103.3,2050
lso,90.83,1950
lso,87.19,1955
lso,80.94,1960
lso,76.22,1965
lso,76.91,1970
lso,75.98,1975
lso,75.59,1980
lso,75.84,1985
lso,75.87,1990
lso,78.32,1995
lso,80.49,2000
lso,83.79,2005
lso,88.54,2010
lso,92.92,2015
lso,95.64,2020
lso,96.75,2025
lso,96.33,2030
lso,95.38,2035
lso,94.45,2040
lso,93.95,2045
lso,93.72,2050
lbr,98.38,1950
lbr,98.44,1955
lbr,98.62,1960
lbr,98.68,1965
lbr,98.18,1970
lbr,97.8,1975
lbr,97.59,1980
lbr,97.5,1985
lbr,97.46,1990
lbr,97.55,1995
lbr,97.77,2000
lbr,98.26,2005
lbr,99.0,2010
lbr,99.74,2015
lbr,100.3,2020
lbr,100.7,2025
lbr,100.9,2030
lbr,101.2,2035
lbr,101.4,2040
lbr,101.6,2045
lbr,101.7,2050
lby,99.17,1950
lby,98.33,1955
lby,102.3,1960
lby,109.7,1965
lby,115.6,1970
lby,121.7,1975
lby,125.9,1980
lby,124.0,1985
lby,117.9,1990
lby,113.1,1995
lby,109.5,2000
lby,107.3,2005
lby,104.8,2010
lby,104.2,2015
lby,104.4,2020
lby,104.9,2025
lby,105.3,2030
lby,105.6,2035
lby,105.7,2040
lby,105.8,2045
lby,105.8,2050
ltu,81.87,1950
ltu,83.78,1955
ltu,82.0,1960
ltu,88.23,1965
ltu,91.34,1970
ltu,94.8,1975
ltu,96.49,1980
ltu,96.91,1985
ltu,99.02,1990
ltu,98.74,1995
ltu,97.8,2000
ltu,98.31,2005
ltu,102.3,2010
ltu,104.8,2015
ltu,106.0,2020
ltu,106.6,2025
ltu,105.9,2030
ltu,104.7,2035
ltu,104.2,2040
ltu,104.3,2045
ltu,104.3,2050
lux,101.3,1950
lux,103.9,1955
lux,101.3,1960
lux,101.3,1965
lux,102.2,1970
lux,109.8,1975
lux,104.7,1980
lux,102.8,1985
lux,105.0,1990
lux,104.5,1995
lux,103.6,2000
lux,102.5,2005
lux,102.6,2010
lux,102.6,2015
lux,103.0,2020
lux,103.6,2025
lux,104.2,2030
lux,104.5,2035
lux,104.7,2040
lux,104.8,2045
lux,104.9,2050
mdg,117.9,1950
mdg,115.0,1955
mdg,110.7,1960
mdg,106.5,1965
mdg,103.0,1970
mdg,100.8,1975
mdg,99.65,1980
mdg,99.4,1985
mdg,99.45,1990
mdg,99.65,1995
mdg,99.57,2000
mdg,99.32,2005
mdg,99.11,2010
mdg,98.94,2015
mdg,98.89,2020
mdg,98.96,2025
mdg,99.09,2030
mdg,99.19,2035
mdg,99.3,2040
mdg,99.43,2045
mdg,99.57,2050
mwi,93.1,1950
mwi,92.93,1955
mwi,92.97,1960
mwi,93.14,1965
mwi,92.53,1970
mwi,92.54,1975
mwi,91.35,1980
mwi,91.78,1985
mwi,93.55,1990
mwi,95.17,1995
mwi,95.69,2000
mwi,96.36,2005
mwi,98.7,2010
mwi,101.0,2015
mwi,102.5,2020
mwi,103.3,2025
mwi,103.5,2030
mwi,103.7,2035
mwi,103.8,2040
mwi,104.0,2045
mwi,104.0,2050
mys,108.5,1950
mys,105.1,1955
mys,103.0,1960
mys,101.0,1965
mys,101.0,1970
mys,100.3,1975
mys,99.6,1980
mys,100.4,1985
mys,103.1,1990
mys,103.1,1995
mys,103.3,2000
mys,103.1,2005
mys,103.1,2010
mys,103.2,2015
mys,103.5,2020
mys,103.8,2025
mys,104.1,2030
mys,104.6,2035
mys,104.9,2040
mys,105.2,2045
mys,105.3,2050
mdv,119.2,1950
mdv,118.8,1955
mdv,118.3,1960
mdv,117.7,1965
mdv,115.7,1970
mdv,114.2,1975
mdv,113.1,1980
mdv,109.3,1985
mdv,98.55,1990
mdv,99.89,1995
mdv,100.3,2000
mdv,100.8,2005
mdv,101.4,2010
mdv,101.6,2015
mdv,102.8,2020
mdv,103.2,2025
mdv,102.8,2030
mdv,102.9,2035
mdv,102.7,2040
mdv,102.7,2045
mdv,102.8,2050
mli,110.0,1950
mli,109.6,1955
mli,108.1,1960
mli,105.5,1965
mli,103.0,1970
mli,100.9,1975
mli,98.62,1980
mli,96.75,1985
mli,95.53,1990
mli,94.9,1995
mli,94.84,2000
mli,95.62,2005
mli,96.46,2010
mli,97.26,2015
mli,97.98,2020
mli,98.66,2025
mli,99.24,2030
mli,99.69,2035
mli,100.0,2040
mli,100.3,2045
mli,100.6,2050
mlt,97.33,1950
mlt,91.67,1955
mlt,92.2,1960
mlt,83.01,1965
mlt,88.89,1970
mlt,90.82,1975
mlt,94.33,1980
mlt,100.0,1985
mlt,102.4,1990
mlt,103.8,1995
mlt,104.4,2000
mlt,104.9,2005
mlt,105.2,2010
mlt,105.2,2015
mlt,104.9,2020
mlt,104.7,2025
mlt,104.3,2030
mlt,104.4,2035
mlt,104.4,2040
mlt,104.3,2045
mlt,104.3,2050
mtq,91.07,1950
mtq,92.05,1955
mtq,95.75,1960
mtq,89.85,1965
mtq,92.14,1970
mtq,92.66,1975
mtq,95.08,1980
mtq,94.91,1985
mtq,94.79,1990
mtq,92.33,1995
mtq,90.13,2000
mtq,87.21,2005
mtq,89.28,2010
mtq,91.86,2015
mtq,96.09,2020
mtq,99.7,2025
mtq,102.2,2030
mtq,102.9,2035
mtq,103.5,2040
mtq,103.8,2045
mtq,103.9,2050
mrt,96.7,1950
mrt,95.64,1955
mrt,94.86,1960
mrt,94.27,1965
mrt,95.83,1970
mrt,97.0,1975
mrt,98.29,1980
mrt,99.24,1985
mrt,100.2,1990
mrt,101.6,1995
mrt,103.3,2000
mrt,104.1,2005
mrt,104.3,2010
mrt,104.2,2015
mrt,104.1,2020
mrt,103.9,2025
mrt,103.8,2030
mrt,103.7,2035
mrt,103.8,2040
mrt,103.9,2045
mrt,104.0,2050
mus,99.2,1950
mus,98.58,1955
mus,98.63,1960
mus,99.36,1965
mus,100.5,1970
mus,97.37,1975
mus,98.17,1980
mus,100.5,1985
mus,102.8,1990
mus,103.1,1995
mus,102.9,2000
mus,102.6,2005
mus,102.3,2010
mus,101.2,2015
mus,100.8,2020
mus,101.2,2025
mus,101.7,2030
mus,101.9,2035
mus,102.2,2040
mus,102.6,2045
mus,102.9,2050
myt,132.9,1950
myt,130.8,1955
myt,126.4,1960
myt,122.6,1965
myt,118.8,1970
myt,114.3,1975
myt,109.7,1980
myt,108.9,1985
myt,105.5,1990
myt,103.2,1995
myt,101.6,2000
myt,100.8,2005
myt,100.3,2010
myt,100.2,2015
myt,100.2,2020
myt,100.2,2025
myt,100.3,2030
myt,100.4,2035
myt,100.5,2040
myt,100.6,2045
myt,100.6,2050
mex,95.12,1950
mex,96.01,1955
mex,97.32,1960
mex,98.7,1965
mex,99.27,1970
mex,99.52,1975
mex,99.55,1980
mex,98.76,1985
mex,98.02,1990
mex,97.44,1995
mex,97.03,2000
mex,96.24,2005
mex,96.03,2010
mex,96.57,2015
mex,97.31,2020
mex,97.43,2025
mex,97.6,2030
mex,97.88,2035
mex,98.27,2040
mex,98.55,2045
mex,98.65,2050
fsm,169.7,1950
fsm,147.4,1955
fsm,129.9,1960
fsm,123.8,1965
fsm,117.7,1970
fsm,111.6,1975
fsm,105.1,1980
fsm,108.4,1985
fsm,109.9,1990
fsm,104.8,1995
fsm,97.49,2000
fsm,94.51,2005
fsm,94.08,2010
fsm,93.96,2015
fsm,93.75,2020
fsm,94.45,2025
fsm,95.4,2030
fsm,96.15,2035
fsm,96.21,2040
fsm,96.2,2045
fsm,96.15,2050
fsm,107.0,1950
fsm,107.0,1955
fsm,107.0,1960
fsm,107.1,1965
fsm,107.2,1970
fsm,104.5,1975
fsm,101.2,1980
fsm,103.3,1985
fsm,104.1,1990
fsm,104.0,1995
fsm,100.8,2000
fsm,103.0,2005
fsm,105.2,2010
fsm,106.2,2015
fsm,108.7,2020
fsm,110.2,2025
fsm,110.2,2030
fsm,110.4,2035
fsm,109.2,2040
fsm,109.2,2045
fsm,109.5,2050
mng,96.86,1950
mng,97.56,1955
mng,98.13,1960
mng,98.56,1965
mng,99.29,1970
mng,99.97,1975
mng,100.6,1980
mng,101.2,1985
mng,100.5,1990
mng,100.2,1995
mng,98.42,2000
mng,98.22,2005
mng,98.3,2010
mng,98.57,2015
mng,99.23,2020
mng,99.89,2025
mng,100.8,2030
mng,101.4,2035
mng,102.3,2040
mng,102.9,2045
mng,103.4,2050
mne,87.09,1950
mne,90.42,1955
mne,92.21,1960
mne,94.44,1965
mne,96.42,1970
mne,100.0,1975
mne,102.3,1980
mne,103.1,1985
mne,101.4,1990
mne,106.0,1995
mne,109.3,2000
mne,101.0,2005
mne,100.7,2010
mne,100.9,2015
mne,102.1,2020
mne,103.8,2025
mne,105.0,2030
mne,106.2,2035
mne,107.0,2040
mne,107.3,2045
mne,107.6,2050
mar,100.4,1950
mar,100.3,1955
mar,100.3,1960
mar,95.66,1965
mar,92.16,1970
mar,94.38,1975
mar,95.96,1980
mar,96.9,1985
mar,97.62,1990
mar,97.44,1995
mar,96.03,2000
mar,94.3,2005
mar,93.61,2010
mar,94.16,2015
mar,94.81,2020
mar,96.22,2025
mar,97.69,2030
mar,98.86,2035
mar,99.59,2040
mar,99.99,2045
mar,100.3,2050
moz,96.1,1950
moz,95.66,1955
moz,95.36,1960
moz,95.22,1965
moz,95.25,1970
moz,95.42,1975
moz,94.95,1980
moz,93.69,1985
moz,86.82,1990
moz,86.02,1995
moz,88.26,2000
moz,90.2,2005
moz,92.97,2010
moz,96.35,2015
moz,99.71,2020
moz,102.0,2025
moz,102.6,2030
moz,102.6,2035
moz,102.6,2040
moz,102.7,2045
moz,102.7,2050
mmr,100.3,1950
mmr,99.78,1955
mmr,99.72,1960
mmr,99.49,1965
mmr,98.59,1970
mmr,98.02,1975
mmr,97.72,1980
mmr,97.52,1985
mmr,97.43,1990
mmr,97.33,1995
mmr,97.63,2000
mmr,96.12,2005
mmr,95.76,2010
mmr,96.22,2015
mmr,96.79,2020
mmr,97.4,2025
mmr,98.06,2030
mmr,98.63,2035
mmr,99.02,2040
mmr,99.24,2045
mmr,99.44,2050
nam,98.27,1950
nam,99.17,1955
nam,100.2,1960
nam,101.1,1965
nam,100.3,1970
nam,99.19,1975
nam,93.45,1980
nam,91.26,1985
nam,93.56,1990
nam,94.0,1995
nam,95.13,2000
nam,97.55,2005
nam,99.83,2010
nam,101.9,2015
nam,103.2,2020
nam,103.5,2025
nam,103.0,2030
nam,102.7,2035
nam,102.5,2040
nam,102.4,2045
nam,102.4,2050
npl,116.0,1950
npl,114.4,1955
npl,111.3,1960
npl,109.0,1965
npl,106.4,1970
npl,106.0,1975
npl,105.5,1980
npl,104.0,1985
npl,102.5,1990
npl,97.13,1995
npl,96.75,2000
npl,96.63,2005
npl,97.65,2010
npl,98.78,2015
npl,99.41,2020
npl,99.66,2025
npl,99.57,2030
npl,99.31,2035
npl,99.05,2040
npl,98.85,2045
npl,98.72,2050
nld,98.73,1950
nld,98.95,1955
nld,99.92,1960
nld,102.3,1965
nld,104.3,1970
nld,105.1,1975
nld,105.2,1980
nld,104.8,1985
nld,104.6,1990
nld,104.1,1995
nld,103.2,2000
nld,102.2,2005
nld,102.4,2010
nld,102.7,2015
nld,103.2,2020
nld,104.0,2025
nld,104.9,2030
nld,105.5,2035
nld,105.9,2040
nld,106.1,2045
nld,106.2,2050
ant,102.1,1950
ant,100.2,1955
ant,98.01,1960
ant,97.73,1965
ant,98.1,1970
ant,98.98,1975
ant,92.28,1980
ant,91.62,1985
ant,91.09,1990
ant,89.74,1995
ant,87.43,2000
ant,85.92,2005
ant,86.5,2010
ant,86.82,2015
ant,88.11,2020
ant,88.97,2025
ant,90.59,2030
ant,92.67,2035
ant,95.22,2040
ant,96.69,2045
ant,97.9,2050
ncl,118.1,1950
ncl,118.1,1955
ncl,117.7,1960
ncl,117.0,1965
ncl,115.7,1970
ncl,112.7,1975
ncl,108.3,1980
ncl,105.6,1985
ncl,105.1,1990
ncl,104.4,1995
ncl,101.5,2000
ncl,100.0,2005
ncl,99.77,2010
ncl,99.46,2015
ncl,100.1,2020
ncl,100.5,2025
ncl,101.4,2030
ncl,101.8,2035
ncl,101.9,2040
ncl,102.0,2045
ncl,102.2,2050
nzl,102.4,1950
nzl,103.5,1955
nzl,103.6,1960
nzl,103.9,1965
nzl,103.6,1970
nzl,103.4,1975
nzl,102.0,1980
nzl,101.8,1985
nzl,99.7,1990
nzl,99.19,1995
nzl,97.49,2000
nzl,97.81,2005
nzl,98.62,2010
nzl,99.77,2015
nzl,101.4,2020
nzl,103.1,2025
nzl,104.0,2030
nzl,104.4,2035
nzl,104.6,2040
nzl,104.5,2045
nzl,104.6,2050
nic,94.95,1950
nic,96.17,1955
nic,97.96,1960
nic,99.45,1965
nic,99.69,1970
nic,100.8,1975
nic,101.1,1980
nic,100.2,1985
nic,98.41,1990
nic,97.33,1995
nic,97.07,2000
nic,96.65,2005
nic,96.21,2010
nic,96.53,2015
nic,96.86,2020
nic,97.52,2025
nic,98.39,2030
nic,98.98,2035
nic,99.5,2040
nic,99.9,2045
nic,100.0,2050
ner,90.5,1950
ner,90.84,1955
ner,89.69,1960
ner,88.55,1965
ner,91.47,1970
ner,93.34,1975
ner,94.22,1980
ner,91.37,1985
ner,90.04,1990
ner,92.72,1995
ner,95.61,2000
ner,95.28,2005
ner,94.56,2010
ner,94.08,2015
ner,95.74,2020
ner,97.28,2025
ner,98.38,2030
ner,99.53,2035
ner,100.2,2040
ner,100.8,2045
ner,101.2,2050
nga,96.76,1950
nga,97.27,1955
nga,97.72,1960
nga,98.08,1965
nga,98.14,1970
nga,98.22,1975
nga,99.36,1980
