geo,time,sg_population
dnk,2002,5369058.0
dnk,2003,5382953.0
dnk,2004,5398645.0
dnk,2005,5417692.0
dnk,2006,5440696.0
dnk,2007,5466988.0
dnk,2008,5495302.0
dnk,2009,5523755.0
dnk,2010,5550959.0
dnk,2011,5576577.0
dnk,2012,5600972.0
dnk,2013,5624293.0
dnk,2014,5646899.0
dnk,2015,5669081.0
dom,1800,89000.0
dom,1810,89000.0
dom,1820,93078.0
dom,1830,105490.0
dom,1840,124412.0
dom,1850,150616.0
dom,1860,190922.0
dom,1870,246693.0
dom,1880,317340.0
dom,1890,407957.0
dom,1900,529755.0
dom,1910,704604.0
dom,1920,906435.0
dom,1930,1289191.0
dom,1940,1718123.0
dom,1950,2364650.0
dom,1951,2438412.0
dom,1952,2517258.0
dom,1953,2600801.0
dom,1954,2688701.0
dom,1955,2780660.0
dom,1956,2876431.0
dom,1957,2975809.0
dom,1958,3078629.0
dom,1959,3184754.0
dom,1960,3294039.0
dom,1961,3406299.0
dom,1962,3521276.0
dom,1963,3638628.0
dom,1964,3757962.0
dom,1965,3878952.0
dom,1966,4001377.0
dom,1967,4125107.0
dom,1968,4250026.0
dom,1969,4376056.0
dom,1970,4503114.0
dom,1971,4631114.0
dom,1972,4759935.0
dom,1973,4889437.0
dom,1974,5019471.0
dom,1975,5149934.0
dom,1976,5280727.0
dom,1977,5411867.0
dom,1978,5543520.0
dom,1979,5675930.0
dom,1980,5809271.0
dom,1981,5943591.0
dom,1982,6078816.0
dom,1983,6214857.0
dom,1984,6351572.0
dom,1985,6488857.0
dom,1986,6626544.0
dom,1987,6764623.0
dom,1988,6903314.0
dom,1989,7042940.0
dom,1990,7183646.0
dom,1991,7325622.0
dom,1992,7468551.0
dom,1993,7611463.0
dom,1994,7753052.0
dom,1995,7892420.0
dom,1996,8029114.0
dom,1997,8163474.0
dom,1998,8296375.0
dom,1999,8429116.0
dom,2000,8562623.0
dom,2001,8697127.0
dom,2002,8832286.0
dom,2003,8967759.0
dom,2004,9102997.0
dom,2005,9237565.0
dom,2006,9371333.0
dom,2007,9504336.0
dom,2008,9636491.0
dom,2009,9767737.0
dom,2010,9897983.0
dom,2011,10027140.0
dom,2012,10155036.0
dom,2013,10281408.0
dom,2014,10405943.0
dom,2015,10528391.0
dza,1800,2503218.0
dza,1810,2595056.0
dza,1820,2713079.0
dza,1830,2880355.0
dza,1840,3082721.0
dza,1850,3299305.0
dza,1860,3536468.0
dza,1870,3811028.0
dza,1880,4143163.0
dza,1890,4525691.0
dza,1900,4946166.0
dza,1910,5404045.0
dza,1920,6063800.0
dza,1930,6876190.0
dza,1940,7797418.0
dza,1950,8872247.0
dza,1951,9039913.0
dza,1952,9216395.0
dza,1953,9405445.0
dza,1954,9609507.0
dza,1955,9829717.0
dza,1956,10065829.0
dza,1957,10316288.0
dza,1958,10578453.0
dza,1959,10848971.0
dza,1960,11124892.0
dza,1961,11404859.0
dza,1962,11690152.0
dza,1963,11985130.0
dza,1964,12295973.0
dza,1965,12626953.0
dza,1966,12980269.0
dza,1967,13354197.0
dza,1968,13744383.0
dza,1969,14144437.0
dza,1970,14550033.0
dza,1971,14960111.0
dza,1972,15377095.0
dza,1973,15804428.0
dza,1974,16247113.0
dza,1975,16709098.0
dza,1976,17190236.0
dza,1977,17690184.0
dza,1978,18212331.0
dza,1979,18760761.0
dza,1980,19337723.0
dza,1981,19943667.0
dza,1982,20575701.0
dza,1983,21228288.0
dza,1984,21893857.0
dza,1985,22565908.0
dza,1986,23241276.0
dza,1987,23917889.0
dza,1988,24591493.0
dza,1989,25257671.0
dza,1990,25912364.0
dza,1991,26554277.0
dza,1992,27180921.0
dza,1993,27785977.0
dza,1994,28362015.0
dza,1995,28904300.0
dza,1996,29411839.0
dza,1997,29887717.0
dza,1998,30336880.0
dza,1999,30766551.0
dza,2000,31183658.0
dza,2001,31590320.0
dza,2002,31990387.0
dza,2003,32394886.0
dza,2004,32817225.0
dza,2005,33267887.0
dza,2006,33749328.0
dza,2007,34261971.0
dza,2008,34811059.0
dza,2009,35401790.0
dza,2010,36036159.0
dza,2011,36717132.0
dza,2012,37439427.0
dza,2013,38186135.0
dza,2014,38934334.0
dza,2015,39666519.0
ecu,1800,500000.0
ecu,1810,500000.0
ecu,1820,522656.0
ecu,1830,591558.0
ecu,1840,696472.0
ecu,1850,807027.0
ecu,1860,917213.0
ecu,1870,1028649.0
ecu,1880,1152573.0
ecu,1890,1291183.0
ecu,1900,1455093.0
ecu,1910,1682404.0
ecu,1920,1869330.0
ecu,1930,2042719.0
ecu,1940,2583081.0
ecu,1950,3470162.0
ecu,1951,3561154.0
ecu,1952,3655012.0
ecu,1953,3752131.0
ecu,1954,3852857.0
ecu,1955,3957482.0
ecu,1956,4066240.0
ecu,1957,4179314.0
ecu,1958,4296835.0
ecu,1959,4418892.0
ecu,1960,4545548.0
ecu,1961,4676858.0
ecu,1962,4812892.0
ecu,1963,4953735.0
ecu,1964,5099470.0
ecu,1965,5250120.0
ecu,1966,5405692.0
ecu,1967,5566057.0
ecu,1968,5730908.0
ecu,1969,5899842.0
ecu,1970,6072520.0
ecu,1971,6248831.0
ecu,1972,6428707.0
ecu,1973,6611916.0
ecu,1974,6798205.0
ecu,1975,6987393.0
ecu,1976,7179399.0
ecu,1977,7374235.0
ecu,1978,7571953.0
ecu,1979,7772652.0
ecu,1980,7976449.0
ecu,1981,8183194.0
ecu,1982,8392935.0
ecu,1983,8606214.0
ecu,1984,8823746.0
ecu,1985,9045977.0
ecu,1986,9272905.0
ecu,1987,9504132.0
ecu,1988,9739179.0
ecu,1989,9977380.0
ecu,1990,10218085.0
ecu,1991,10460988.0
ecu,1992,10705670.0
ecu,1993,10951200.0
ecu,1994,11196476.0
ecu,1995,11440576.0
ecu,1996,11683480.0
ecu,1997,11924991.0
ecu,1998,12163887.0
ecu,1999,12398691.0
ecu,2000,12628596.0
ecu,2001,12852753.0
ecu,2002,13072056.0
ecu,2003,13289600.0
ecu,2004,13509645.0
ecu,2005,13735232.0
ecu,2006,13967490.0
ecu,2007,14205479.0
ecu,2008,14447600.0
ecu,2009,14691310.0
ecu,2010,14934692.0
ecu,2011,15177280.0
ecu,2012,15419493.0
ecu,2013,15661312.0
ecu,2014,15902916.0
ecu,2015,16144363.0
egy,1800,4243515.0
egy,1810,4218711.0
egy,1820,4318788.0
egy,1830,4662153.0
egy,1840,5172331.0
egy,1850,5738339.0
egy,1860,6335975.0
egy,1870,7040615.0
egy,1880,7900451.0
egy,1890,8912535.0
egy,1900,10065298.0
egy,1910,11359618.0
egy,1920,13103160.0
egy,1930,15293269.0
egy,1940,17849440.0
egy,1950,20897237.0
egy,1951,21383393.0
egy,1952,21904478.0
egy,1953,22458402.0
egy,1954,23043035.0
egy,1955,23656216.0
egy,1956,24295746.0
egy,1957,24959391.0
egy,1958,25644891.0
egy,1959,26349973.0
egy,1960,27072397.0
egy,1961,27810001.0
egy,1962,28560741.0
egy,1963,29322709.0
egy,1964,30094082.0
egy,1965,30872982.0
egy,1966,31660914.0
egy,1967,32456565.0
egy,1968,33252275.0
egy,1969,34038147.0
egy,1970,34808599.0
egy,1971,35561087.0
egy,1972,36302154.0
egy,1973,37046807.0
egy,1974,37815578.0
egy,1975,38624410.0
egy,1976,39478585.0
egy,1977,40377668.0
egy,1978,41324806.0
egy,1979,42321740.0
egy,1980,43369552.0
egy,1981,44465918.0
egy,1982,45610430.0
egy,1983,46807221.0
egy,1984,48061546.0
egy,1985,49373806.0
egy,1986,50748187.0
egy,1987,52173840.0
egy,1988,53617678.0
egy,1989,55035937.0
egy,1990,56397273.0
egy,1991,57689828.0
egy,1992,58922018.0
egy,1993,60108373.0
egy,1994,61272847.0
egy,1995,62434527.0
egy,1996,63595629.0
egy,1997,64754566.0
egy,1998,65922626.0
egy,1999,67112877.0
egy,2000,68334905.0
egy,2001,69599945.0
egy,2002,70908710.0
egy,2003,72247626.0
egy,2004,73596068.0
egy,2005,74942115.0
egy,2006,76274285.0
egy,2007,77605327.0
egy,2008,78976122.0
egy,2009,80442443.0
egy,2010,82040994.0
egy,2011,83787634.0
egy,2012,85660902.0
egy,2013,87613909.0
egy,2014,89579670.0
egy,2015,91508084.0
eri,1800,205010.0
eri,1810,205010.0
eri,1820,212440.0
eri,1830,234703.0
eri,1840,267839.0
eri,1850,305654.0
eri,1860,348752.0
eri,1870,397927.0
eri,1880,453535.0
eri,1890,516854.0
eri,1900,589732.0
eri,1910,672417.0
eri,1920,767181.0
eri,1930,875495.0
eri,1940,999101.0
eri,1950,1142150.0
eri,1951,1162658.0
eri,1952,1184694.0
eri,1953,1208141.0
eri,1954,1232905.0
eri,1955,1258926.0
eri,1956,1286171.0
eri,1957,1314633.0
eri,1958,1344338.0
eri,1959,1375321.0
eri,1960,1407631.0
eri,1961,1441297.0
eri,1962,1476321.0
eri,1963,1512671.0
eri,1964,1550297.0
eri,1965,1589187.0
eri,1966,1629333.0
eri,1967,1670821.0
eri,1968,1713846.0
eri,1969,1758668.0
eri,1970,1805480.0
eri,1971,1854395.0
eri,1972,1905406.0
eri,1973,1958444.0
eri,1974,2013382.0
eri,1975,2070145.0
eri,1976,2128597.0
eri,1977,2188806.0
eri,1978,2251129.0
eri,1979,2316054.0
eri,1980,2383858.0
eri,1981,2453689.0
eri,1982,2525005.0
eri,1983,2598626.0
eri,1984,2675717.0
eri,1985,2756493.0
eri,1986,2843141.0
eri,1987,2933871.0
eri,1988,3020278.0
eri,1989,3091083.0
eri,1990,3139083.0
eri,1991,3160644.0
eri,1992,3160617.0
eri,1993,3150811.0
eri,1994,3147871.0
eri,1995,3164095.0
eri,1996,3202598.0
eri,1997,3260612.0
eri,1998,3337227.0
eri,1999,3429656.0
eri,2000,3535156.0
eri,2001,3655006.0
eri,2002,3788532.0
eri,2003,3928408.0
eri,2004,4064958.0
eri,2005,4191273.0
eri,2006,4304440.0
eri,2007,4406299.0
eri,2008,4500638.0
eri,2009,4593549.0
eri,2010,4689664.0
eri,2011,4789568.0
eri,2012,4892233.0
eri,2013,4998824.0
eri,2014,5110444.0
eri,2015,5227791.0
eri_a_eth,1950,21589671.0
eri_a_eth,1951,21936153.0
eri_a_eth,1952,22304326.0
eri_a_eth,1953,22686380.0
eri_a_eth,1954,23082816.0
eri_a_eth,1955,23494155.0
eri_a_eth,1956,23920946.0
eri_a_eth,1957,24363763.0
eri_a_eth,1958,24822667.0
eri_a_eth,1959,25297715.0
eri_a_eth,1960,25788256.0
eri_a_eth,1961,26294813.0
eri_a_eth,1962,26817931.0
eri_a_eth,1963,27358488.0
eri_a_eth,1964,27916727.0
eri_a_eth,1965,28492883.0
eri_a_eth,1966,29082839.0
eri_a_eth,1967,29690046.0
eri_a_eth,1968,30319445.0
eri_a_eth,1969,30968895.0
eri_a_eth,1970,31635451.0
eri_a_eth,1971,32322507.0
eri_a_eth,1972,33041524.0
eri_a_eth,1973,33798816.0
eri_a_eth,1974,34587598.0
eri_a_eth,1975,35423605.0
eri_a_eth,1976,36273793.0
eri_a_eth,1977,37059590.0
eri_a_eth,1978,37701936.0
eri_a_eth,1979,38193522.0
eri_a_eth,1980,38825099.0
eri_a_eth,1981,39667759.0
eri_a_eth,1982,40765488.0
eri_a_eth,1983,41826383.0
eri_a_eth,1984,42739076.0
eri_a_eth,1985,43606306.0
eri_a_eth,1986,44634232.0
eri_a_eth,1987,46000059.0
eri_a_eth,1988,47628806.0
eri_a_eth,1989,49388147.0
eri_a_eth,1990,51388262.0
eri_a_eth,1991,53511823.0
eri_a_eth,1992,55510719.0
eri_a_eth,1993,57239221.0
eri_a_eth,1994,58815908.0
eri_a_eth,1995,60489165.0
eri_a_eth,1996,62205551.0
eri_a_eth,1997,63916669.0
eri_a_eth,1998,65637476.0
eri_a_eth,1999,67346481.0
eri_a_eth,2000,69029441.0
eri_a_eth,2001,70692531.0
eri_a_eth,2002,72376394.0
eri_a_eth,2003,74116955.0
eri_a_eth,2004,75890979.0
eri_a_eth,2005,77722924.0
eri_a_eth,2006,79564975.0
eri_a_eth,2007,81418472.0
eri_a_eth,2008,83282565.0
esh,1800,2788.0
esh,1810,2788.0
esh,1820,2882.0
esh,1830,3161.0
esh,1840,3574.0
esh,1850,4041.0
esh,1860,4536.0
esh,1870,5091.0
esh,1880,5708.0
esh,1890,6398.0
esh,1900,7180.0
esh,1910,8051.0
esh,1920,9056.0
esh,1930,10239.0
esh,1940,11578.0
esh,1950,13766.0
esh,1951,16061.0
esh,1952,17576.0
esh,1953,18727.0
esh,1954,19839.0
esh,1955,21149.0
esh,1956,22798.0
esh,1957,24837.0
esh,1958,27239.0
esh,1959,29913.0
esh,1960,32758.0
esh,1961,35723.0
esh,1962,38853.0
esh,1963,42309.0
esh,1964,46314.0
esh,1965,50969.0
esh,1966,56624.0
esh,1967,63123.0
esh,1968,69478.0
esh,1969,74336.0
esh,1970,76875.0
esh,1971,76373.0
esh,1972,73481.0
esh,1973,70407.0
esh,1974,70210.0
esh,1975,74956.0
esh,1976,85614.0
esh,1977,101178.0
esh,1978,119326.0
esh,1979,136695.0
esh,1980,150872.0
esh,1981,161073.0
esh,1982,168075.0
esh,1983,172919.0
esh,1984,177289.0
esh,1985,182421.0
esh,1986,188577.0
esh,1987,195354.0
esh,1988,202555.0
esh,1989,209797.0
esh,1990,216828.0
esh,1991,223795.0
esh,1992,230948.0
esh,1993,238261.0
esh,1994,245691.0
esh,1995,253302.0
esh,1996,260803.0
esh,1997,268445.0
esh,1998,277466.0
esh,1999,289509.0
esh,2000,305615.0
esh,2001,326344.0
esh,2002,350976.0
esh,2003,377690.0
esh,2004,403920.0
esh,2005,427782.0
esh,2006,448666.0
esh,2007,466991.0
esh,2008,483167.0
esh,2009,497986.0
esh,2010,512065.0
esh,2011,525388.0
esh,2012,537779.0
esh,2013,549538.0
esh,2014,561034.0
esh,2015,572540.0
esp,1800,11549294.0
esp,1810,11873298.0
esp,1820,12333192.0
esp,1830,13051762.0
esp,1840,13948048.0
esp,1850,14846857.0
esp,1860,15609406.0
esp,1870,16226123.0
esp,1880,16921004.0
esp,1890,17783792.0
esp,1900,18652446.0
esp,1910,19910849.0
esp,1920,21308441.0
esp,1930,23513708.0
esp,1940,25828302.0
esp,1950,28069737.0
esp,1951,28237323.0
esp,1952,28430442.0
esp,1953,28641790.0
esp,1954,28866150.0
esp,1955,29100396.0
esp,1956,29343602.0
esp,1957,29596934.0
esp,1958,29863304.0
esp,1959,30146802.0
esp,1960,30450994.0
esp,1961,30777097.0
esp,1962,31122390.0
esp,1963,31479529.0
esp,1964,31838485.0
esp,1965,32192223.0
esp,1966,32536637.0
esp,1967,32873962.0
esp,1968,33211168.0
esp,1969,33558627.0
esp,1970,33923240.0
esp,1971,34305591.0
esp,1972,34701025.0
esp,1973,35104633.0
esp,1974,35509391.0
esp,1975,35909042.0
esp,1976,36302392.0
esp,1977,36687352.0
esp,1978,37055640.0
esp,1979,37397232.0
esp,1980,37704867.0
esp,1981,37976189.0
esp,1982,38212556.0
esp,1983,38415495.0
esp,1984,38588238.0
esp,1985,38734330.0
esp,1986,38854360.0
esp,1987,38950965.0
esp,1988,39032625.0
esp,1989,39110106.0
esp,1990,39192055.0
esp,1991,39287043.0
esp,1992,39397403.0
esp,1993,39518427.0
esp,1994,39641740.0
esp,1995,39764267.0
esp,1996,39878881.0
esp,1997,39996221.0
esp,1998,40151723.0
esp,1999,40392585.0
esp,2000,40749800.0
esp,2001,41230518.0
esp,2002,41815486.0
esp,2003,42475265.0
esp,2004,43167276.0
esp,2005,43854761.0
esp,2006,44537926.0
esp,2007,45209538.0
esp,2008,45817016.0
esp,2009,46295191.0
esp,2010,46601492.0
esp,2011,46708366.0
esp,2012,46637082.0
esp,2013,46455163.0
esp,2014,46259716.0
esp,2015,46121699.0
est,1800,334136.0
est,1810,334136.0
est,1820,342427.0
est,1830,366799.0
est,1840,402035.0
est,1850,440656.0
est,1860,482924.0
est,1870,529246.0
est,1880,579703.0
est,1890,634935.0
est,1900,695838.0
est,1910,762326.0
est,1920,835438.0
est,1930,915693.0
est,1940,1003658.0
est,1950,1100998.0
est,1951,1113247.0
est,1952,1125245.0
est,1953,1136906.0
est,1954,1148217.0
est,1955,1159238.0
est,1956,1170105.0
est,1957,1181025.0
est,1958,1192265.0
est,1959,1204117.0
est,1960,1216831.0
est,1961,1230521.0
est,1962,1245098.0
est,1963,1260239.0
est,1964,1275471.0
est,1965,1290437.0
est,1966,1305025.0
est,1967,1319284.0
est,1968,1333213.0
est,1969,1346854.0
est,1970,1360236.0
est,1971,1373336.0
est,1972,1386099.0
est,1973,1398497.0
est,1974,1410492.0
est,1975,1422070.0
est,1976,1433207.0
est,1977,1443926.0
est,1978,1454309.0
est,1979,1464468.0
est,1980,1474487.0
est,1981,1483938.0
est,1982,1492704.0
est,1983,1501490.0
est,1984,1511272.0
est,1985,1522477.0
est,1986,1536112.0
est,1987,1551288.0
est,1988,1564278.0
est,1989,1570051.0
est,1990,1565320.0
est,1991,1548287.0
est,1992,1520879.0
est,1993,1488120.0
est,1994,1457145.0
est,1995,1433076.0
est,1996,1417786.0
est,1997,1409718.0
est,1998,1406388.0
est,1999,1403821.0
est,2000,1399145.0
est,2001,1391754.0
est,2002,1382735.0
est,2003,1372890.0
est,2004,1363549.0
est,2005,1355662.0
est,2006,1349369.0
est,2007,1344233.0
est,2008,1339941.0
est,2009,1336013.0
est,2010,1332089.0
est,2011,1328068.0
est,2012,1324040.0
est,2013,1320050.0
est,2014,1316203.0
est,2015,1312558.0
eth,1800,2948990.0
eth,1810,2948990.0
eth,1820,3063453.0
eth,1830,3407854.0
eth,1840,3923805.0
eth,1850,4517871.0
eth,1860,5187597.0
eth,1870,5956559.0
eth,1880,6830859.0
eth,1890,7832385.0
eth,1900,8993179.0
eth,1910,10317724.0
eth,1920,11856154.0
eth,1930,13651181.0
eth,1940,15717976.0
eth,1950,18128034.0
eth,1951,18466918.0
eth,1952,18819634.0
eth,1953,19184239.0
eth,1954,19559974.0
eth,1955,19947265.0
eth,1956,20347793.0
eth,1957,20764427.0
eth,1958,21200998.0
eth,1959,21661944.0
eth,1960,22151218.0
eth,1961,22671131.0
eth,1962,23221331.0
eth,1963,23798378.0
eth,1964,24396965.0
eth,1965,25013551.0
eth,1966,25641176.0
eth,1967,26280771.0
eth,1968,26945459.0
eth,1969,27653622.0
eth,1970,28414999.0
eth,1971,29246170.0
eth,1972,30135007.0
eth,1973,31028728.0
eth,1974,31855294.0
eth,1975,32568539.0
eth,1976,33144537.0
eth,1977,33614153.0
eth,1978,34053431.0
eth,1979,34569428.0
eth,1980,35239974.0
eth,1981,36093319.0
eth,1982,37109517.0
eth,1983,38259376.0
eth,1984,39493503.0
eth,1985,40775997.0
eth,1986,42097111.0
eth,1987,43470219.0
eth,1988,44908705.0
eth,1989,46433604.0
eth,1990,48057094.0
eth,1991,49784987.0
eth,1992,51602776.0
eth,1993,53477944.0
eth,1994,55366517.0
eth,1995,57237226.0
eth,1996,59076414.0
eth,1997,60893264.0
eth,1998,62707547.0
eth,1999,64550161.0
eth,2000,66443603.0
eth,2001,68393128.0
eth,2002,70391170.0
eth,2003,72432290.0
eth,2004,74506974.0
eth,2005,76608431.0
eth,2006,78735675.0
eth,2007,80891968.0
eth,2008,83079608.0
eth,2009,85302099.0
eth,2010,87561814.0
eth,2011,89858696.0
eth,2012,92191211.0
eth,2013,94558374.0
eth,2014,96958732.0
eth,2015,99390750.0
fin,1800,977662.0
fin,1810,1070625.0
fin,1820,1190807.0
fin,1830,1327905.0
fin,1840,1467238.0
fin,1850,1607810.0
fin,1860,1734254.0
fin,1870,1847468.0
fin,1880,2047577.0
fin,1890,2358344.0
fin,1900,2633389.0
fin,1910,2930441.0
fin,1920,3140763.0
fin,1930,3450505.0
fin,1940,3696232.0
fin,1950,4008299.0
fin,1951,4049689.0
fin,1952,4095130.0
fin,1953,4142353.0
fin,1954,4189559.0
fin,1955,4235423.0
fin,1956,4279108.0
fin,1957,4320250.0
fin,1958,4358901.0
fin,1959,4395427.0
fin,1960,4430228.0
fin,1961,4463432.0
fin,1962,4494623.0
fin,1963,4522727.0
fin,1964,4546343.0
fin,1965,4564690.0
fin,1966,4577033.0
fin,1967,4584264.0
fin,1968,4589226.0
fin,1969,4595807.0
fin,1970,4606740.0
fin,1971,4623389.0
fin,1972,4644847.0
fin,1973,4668813.0
fin,1974,4691818.0
fin,1975,4711459.0
fin,1976,4726803.0
fin,1977,4738949.0
fin,1978,4749940.0
fin,1979,4762758.0
fin,1980,4779454.0
fin,1981,4800899.0
fin,1982,4826135.0
fin,1983,4853196.0
fin,1984,4879222.0
fin,1985,4902219.0
fin,1986,4921293.0
fin,1987,4937259.0
fin,1988,4951886.0
fin,1989,4967776.0
fin,1990,4986705.0
fin,1991,5009381.0
fin,1992,5034898.0
fin,1993,5061465.0
fin,1994,5086499.0
fin,1995,5108176.0
fin,1996,5126021.0
fin,1997,5140755.0
fin,1998,5153229.0
fin,1999,5164780.0
fin,2000,5176482.0
fin,2001,5188446.0
fin,2002,5200632.0
fin,2003,5213800.0
fin,2004,5228842.0
fin,2005,5246368.0
fin,2006,5266600.0
fin,2007,5289333.0
fin,2008,5314170.0
fin,2009,5340485.0
fin,2010,5367693.0
fin,2011,5395816.0
fin,2012,5424644.0
fin,2013,5453061.0
fin,2014,5479660.0
fin,2015,5503457.0
fji,1800,130533.0
fji,1810,132682.0
fji,1820,134860.0
fji,1830,137074.0
fji,1840,138446.0
fji,1850,137063.0
fji,1860,133713.0
fji,1870,130491.0
fji,1880,126850.0
fji,1890,122056.0
fji,1900,121907.0
fji,1910,137826.0
fji,1920,155276.0
fji,1930,180533.0
fji,1940,220933.0
fji,1950,288993.0
fji,1951,296206.0
fji,1952,304813.0
fji,1953,314352.0
fji,1954,324480.0
fji,1955,334976.0
fji,1956,345746.0
fji,1957,356817.0
fji,1958,368320.0
fji,1959,380452.0
fji,1960,393383.0
fji,1961,407152.0
fji,1962,421576.0
fji,1963,436208.0
fji,1964,450452.0
fji,1965,463884.0
fji,1966,476329.0
fji,1967,487911.0
fji,1968,498887.0
fji,1969,509659.0
fji,1970,520529.0
fji,1971,531601.0
fji,1972,542811.0
fji,1973,554109.0
fji,1974,565386.0
fji,1975,576592.0
fji,1976,587523.0
fji,1977,598258.0
fji,1978,609348.0
fji,1979,621541.0
fji,1980,635256.0
fji,1981,650957.0
fji,1982,668196.0
fji,1983,685389.0
fji,1984,700366.0
fji,1985,711663.0
fji,1986,718548.0
fji,1987,721725.0
fji,1988,722918.0
fji,1989,724624.0
fji,1990,728626.0
fji,1991,735469.0
fji,1992,744534.0
fji,1993,755024.0
fji,1994,765666.0
fji,1995,775498.0
fji,1996,784479.0
fji,1997,792859.0
fji,1998,800314.0
fji,1999,806494.0
fji,2000,811223.0
fji,2001,814215.0
fji,2002,815691.0
fji,2003,816626.0
fji,2004,818355.0
fji,2005,821820.0
fji,2006,827390.0
fji,2007,834729.0
fji,2008,843206.0
fji,2009,851854.0
fji,2010,859952.0
fji,2011,867327.0
fji,2012,874158.0
fji,2013,880487.0
fji,2014,886450.0
fji,2015,892145.0
flk,1800,100.0
flk,1810,100.0
flk,1820,100.0
flk,1830,100.0
flk,1840,100.0
flk,1850,109.0
flk,1860,139.0
flk,1870,191.0
flk,1880,259.0
flk,1890,352.0
flk,1900,482.0
flk,1910,657.0
flk,1920,899.0
flk,1930,1227.0
flk,1940,1676.0
flk,1950,2261.0
flk,1951,2247.0
flk,1952,2235.0
flk,1953,2224.0
flk,1954,2213.0
flk,1955,2202.0
flk,1956,2191.0
flk,1957,2180.0
flk,1958,2168.0
flk,1959,2156.0
flk,1960,2144.0
flk,1961,2131.0
flk,1962,2117.0
flk,1963,2104.0
flk,1964,2089.0
flk,1965,2074.0
flk,1966,2058.0
flk,1967,2041.0
flk,1968,2024.0
flk,1969,2008.0
flk,1970,1991.0
flk,1971,1975.0
flk,1972,1960.0
flk,1973,1946.0
flk,1974,1932.0
flk,1975,1917.0
flk,1976,1903.0
flk,1977,1889.0
flk,1978,1877.0
flk,1979,1866.0
flk,1980,1856.0
flk,1981,1850.0
flk,1982,1846.0
flk,1983,1845.0
flk,1984,1849.0
flk,1985,1856.0
flk,1986,1867.0
flk,1987,1881.0
flk,1988,1905.0
flk,1989,1941.0
flk,1990,1993.0
flk,1991,2062.0
flk,1992,2144.0
flk,1993,2239.0
flk,1994,2338.0
flk,1995,2439.0
flk,1996,2541.0
flk,1997,2641.0
flk,1998,2737.0
flk,1999,2818.0
flk,2000,2881.0
flk,2001,2924.0
flk,2002,2947.0
flk,2003,2954.0
flk,2004,2951.0
flk,2005,2942.0
flk,2006,2927.0
flk,2007,2907.0
flk,2008,2885.0
flk,2009,2867.0
flk,2010,2856.0
flk,2011,2855.0
flk,2012,2863.0
flk,2013,2877.0
flk,2014,2891.0
flk,2015,2903.0
fra,1800,29355111.0
fra,1810,30293172.0
fra,1820,31549988.0
fra,1830,33174810.0
fra,1840,34854476.0
fra,1850,36277905.0
fra,1860,37461341.0
fra,1870,38170355.0
fra,1880,39014053.0
fra,1890,40015501.0
fra,1900,40628638.0
fra,1910,41294572.0
fra,1920,39069937.0
fra,1930,41662571.0
fra,1940,40927546.0
fra,1950,41879607.0
fra,1951,42071027.0
fra,1952,42365756.0
fra,1953,42724452.0
fra,1954,43118110.0
fra,1955,43528065.0
fra,1956,43946534.0
fra,1957,44376073.0
fra,1958,44827950.0
fra,1959,45319442.0
fra,1960,45865699.0
fra,1961,46471083.0
fra,1962,47121575.0
fra,1963,47781535.0
fra,1964,48402900.0
fra,1965,48952283.0
fra,1966,49411342.0
fra,1967,49791771.0
fra,1968,50126895.0
fra,1969,50466183.0
fra,1970,50843830.0
fra,1971,51273975.0
fra,1972,51741044.0
fra,1973,52214014.0
fra,1974,52647616.0
fra,1975,53010727.0
fra,1976,53293030.0
fra,1977,53509578.0
fra,1978,53685486.0
fra,1979,53857610.0
fra,1980,54053224.0
fra,1981,54279038.0
fra,1982,54528408.0
fra,1983,54799049.0
fra,1984,55084677.0
fra,1985,55379923.0
fra,1986,55686610.0
fra,1987,56005443.0
fra,1988,56328053.0
fra,1989,56643349.0
fra,1990,56943299.0
fra,1991,57226524.0
fra,1992,57495252.0
fra,1993,57749881.0
fra,1994,57991973.0
fra,1995,58224051.0
fra,1996,58443318.0
fra,1997,58652709.0
fra,1998,58867465.0
fra,1999,59107738.0
fra,2000,59387183.0
fra,2001,59711914.0
fra,2002,60075783.0
fra,2003,60464857.0
fra,2004,60858654.0
fra,2005,61241700.0
fra,2006,61609991.0
fra,2007,61966193.0
fra,2008,62309529.0
fra,2009,62640901.0
fra,2010,62961136.0
fra,2011,63268405.0
fra,2012,63561798.0
fra,2013,63844529.0
fra,2014,64121249.0
fra,2015,64395345.0
fro,1800,13537.0
fro,1810,13537.0
fro,1820,13773.0
fro,1830,14457.0
fro,1840,15428.0
fro,1850,16463.0
fro,1860,17580.0
fro,1870,18772.0
fro,1880,20040.0
fro,1890,21393.0
fro,1900,22843.0
fro,1910,24388.0
fro,1920,26036.0
fro,1930,27784.0
fro,1940,29649.0
fro,1950,31504.0
fro,1951,31287.0
fro,1952,31218.0
fro,1953,31292.0
fro,1954,31497.0
fro,1955,31818.0
fro,1956,32233.0
fro,1957,32715.0
fro,1958,33236.0
fro,1959,33762.0
fro,1960,34266.0
fro,1961,34730.0
fro,1962,35153.0
fro,1963,35550.0
fro,1964,35946.0
fro,1965,36363.0
fro,1966,36804.0
fro,1967,37258.0
fro,1968,37718.0
fro,1969,38164.0
fro,1970,38587.0
fro,1971,38983.0
fro,1972,39360.0
fro,1973,39731.0
fro,1974,40116.0
fro,1975,40529.0
fro,1976,40974.0
fro,1977,41447.0
